January - December 2022 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
GA-171,"Lamar County",Georgia,47.05,55,-2.71,49.76
GA-173,"Lanier County",Georgia,42.75,28,-6.84,49.59
GA-175,"Laurens County",Georgia,43.44,44,-3.18,46.62
GA-177,"Lee County",Georgia,39.25,17,-9.39,48.64
GA-179,"Liberty County",Georgia,40.25,17,-8.89,49.14
GA-181,"Lincoln County",Georgia,41.73,41,-5.25,46.98
GA-183,"Long County",Georgia,40.06,16,-8.84,48.9
GA-185,"Lowndes County",Georgia,44.14,32,-6.68,50.82
GA-187,"Lumpkin County",Georgia,60.75,58,-1.75,62.5
GA-189,"McDuffie County",Georgia,42.52,42,-4.29,46.81
GA-191,"McIntosh County",Georgia,43.85,28,-6.36,50.21
GA-193,"Macon County",Georgia,42.41,38,-5.62,48.03
GA-195,"Madison County",Georgia,44.07,39,-5.45,49.52
GA-197,"Marion County",Georgia,44.87,38,-4.52,49.39
GA-199,"Meriwether County",Georgia,48.71,54,-2.29,51
GA-201,"Miller County",Georgia,49.13,48,-4.07,53.2
GA-205,"Mitchell County",Georgia,47.03,49,-3.7,50.73
GA-207,"Monroe County",Georgia,45.7,53,-2.67,48.37
GA-209,"Montgomery County",Georgia,42.6,42,-3.83,46.43
GA-211,"Morgan County",Georgia,46.36,50,-2.57,48.93
GA-213,"Murray County",Georgia,58.65,81,2.51,56.14
GA-215,"Muscogee County",Georgia,48.41,62,-1.11,49.52
GA-217,"Newton County",Georgia,48.19,54,-1.66,49.85
GA-219,"Oconee County",Georgia,46.14,44,-3.53,49.67
GA-221,"Oglethorpe County",Georgia,42.38,37,-6.12,48.5
GA-223,"Paulding County",Georgia,50.74,65,-0.6,51.34
GA-225,"Peach County",Georgia,44.32,46,-2.89,47.21
GA-227,"Pickens County",Georgia,49.25,27,-8.23,57.48
GA-229,"Pierce County",Georgia,40.11,16,-8.63,48.74
GA-231,"Pike County",Georgia,48.04,56,-2.09,50.13
GA-233,"Polk County",Georgia,53.53,79,2.42,51.11
GA-235,"Pulaski County",Georgia,40.96,32,-5.87,46.83
GA-237,"Putnam County",Georgia,45.12,57,-2.36,47.48
GA-239,"Quitman County",Georgia,47.77,54,-2.81,50.58
GA-241,"Rabun County",Georgia,64.3,46,-4.87,69.17
GA-243,"Randolph County",Georgia,44.4,31,-6.69,51.09
GA-245,"Richmond County",Georgia,41.93,49,-2.87,44.8
GA-247,"Rockdale County",Georgia,50.06,65,-0.19,50.25
GA-249,"Schley County",Georgia,42.14,28,-6.84,48.98
GA-251,"Screven County",Georgia,39.97,21,-6.56,46.53
GA-253,"Seminole County",Georgia,48.65,45,-4.73,53.38
GA-255,"Spalding County",Georgia,49.4,69,-0.2,49.6
GA-257,"Stephens County",Georgia,50.03,37,-5.62,55.65
GA-259,"Stewart County",Georgia,45.46,48,-3.69,49.15
GA-261,"Sumter County",Georgia,39.79,19,-8.77,48.56
GA-263,"Talbot County",Georgia,46.63,45,-3.88,50.51
GA-265,"Taliaferro County",Georgia,43.53,44,-4.29,47.82
GA-267,"Tattnall County",Georgia,39.88,20,-7.56,47.44
GA-269,"Taylor County",Georgia,44,39,-5.15,49.15
GA-271,"Telfair County",Georgia,38.99,15,-8.37,47.36
GA-273,"Terrell County",Georgia,41.15,19,-8.94,50.09
GA-275,"Thomas County",Georgia,46.62,36,-6.45,53.07
GA-277,"Tift County",Georgia,42.93,31,-5.24,48.17
GA-279,"Toombs County",Georgia,41.28,29,-5.58,46.86
GA-281,"Towns County",Georgia,61.43,60,-1.34,62.77
GA-283,"Treutlen County",Georgia,43.27,53,-3.13,46.4
GA-285,"Troup County",Georgia,50.1,64,-1.56,51.66
GA-287,"Turner County",Georgia,40.6,23,-7.1,47.7
GA-289,"Twiggs County",Georgia,44.43,50,-2.07,46.5
GA-291,"Union County",Georgia,61.37,69,0.62,60.75
GA-293,"Upson County",Georgia,45.56,41,-4.45,50.01
GA-295,"Walker County",Georgia,57.06,84,3.3,53.76
GA-297,"Walton County",Georgia,48.16,47,-2.19,50.35
GA-299,"Ware County",Georgia,42.18,26,-6.94,49.12
GA-301,"Warren County",Georgia,43.63,49,-3.65,47.28
GA-303,"Washington County",Georgia,44.04,62,-2.17,46.21
GA-305,"Wayne County",Georgia,41.06,17,-8.34,49.4
GA-307,"Webster County",Georgia,42.44,27,-7.1,49.54
GA-309,"Wheeler County",Georgia,41.8,34,-4.85,46.65
GA-311,"White County",Georgia,62.7,60,-1.12,63.82
GA-313,"Whitfield County",Georgia,56.34,85,2.8,53.54
GA-315,"Wilcox County",Georgia,39.94,27,-7.29,47.23
GA-317,"Wilkes County",Georgia,42.15,38,-5.68,47.83
GA-319,"Wilkinson County",Georgia,44.49,59,-1.7,46.19
GA-321,"Worth County",Georgia,41.07,23,-7.26,48.33
ID-001,"Ada County",Idaho,12.31,69,-0.02,12.33
ID-003,"Adams County",Idaho,26.87,25,-5.55,32.42
ID-005,"Bannock County",Idaho,16.15,35,-3.35,19.5
ID-007,"Bear Lake County",Idaho,19.43,44,-1.98,21.41
ID-009,"Benewah County",Idaho,33.58,83,2.28,31.3
ID-011,"Bingham County",Idaho,12.2,49,-1.29,13.49
ID-013,"Blaine County",Idaho,16.06,41,-2.73,18.79
ID-015,"Boise County",Idaho,29.38,61,-1.16,30.54
ID-017,"Bonner County",Idaho,35.49,65,-0.34,35.83
ID-019,"Bonneville County",Idaho,19.21,52,-1.12,20.33
ID-021,"Boundary County",Idaho,38.34,74,0.37,37.97
ID-023,"Butte County",Idaho,11.51,41,-2.07,13.58
ID-025,"Camas County",Idaho,18.06,18,-6.32,24.38
ID-027,"Canyon County",Idaho,9.65,74,0.1,9.55
ID-029,"Caribou County",Idaho,20.21,44,-2.2,22.41
ID-031,"Cassia County",Idaho,13.91,50,-1.6,15.51
ID-033,"Clark County",Idaho,14.15,28,-2.96,17.11
ID-035,"Clearwater County",Idaho,44.05,53,-2.65,46.7
ID-037,"Custer County",Idaho,20.97,54,-1.58,22.55
ID-039,"Elmore County",Idaho,17.7,44,-2.46,20.16
ID-041,"Franklin County",Idaho,19.21,35,-3.83,23.04
ID-043,"Fremont County",Idaho,19.54,40,-2.13,21.67
ID-045,"Gem County",Idaho,18.16,59,-0.62,18.78
ID-047,"Gooding County",Idaho,7.88,12,-3.29,11.17
ID-049,"Idaho County",Idaho,35.74,52,-1.77,37.51
ID-051,"Jefferson County",Idaho,7.45,25,-2.24,9.69
ID-053,"Jerome County",Idaho,6.78,10,-2.93,9.71
ID-055,"Kootenai County",Idaho,33.91,82,1.67,32.24
ID-057,"Latah County",Idaho,35.84,108,5.32,30.52
ID-059,"Lemhi County",Idaho,18.26,34,-2.89,21.15
ID-061,"Lewis County",Idaho,28.92,106,3.48,25.44
ID-063,"Lincoln County",Idaho,7.49,12,-3.02,10.51
ID-065,"Madison County",Idaho,11.93,27,-2.91,14.84
ID-067,"Minidoka County",Idaho,8.29,46,-1.43,9.72
ID-069,"Nez Perce County",Idaho,26.95,120,5.01,21.94
ID-071,"Oneida County",Idaho,15.55,40,-2.97,18.52
ID-073,"Owyhee County",Idaho,11.13,42,-1.43,12.56
ID-075,"Payette County",Idaho,11.47,43,-1.31,12.78
ID-077,"Power County",Idaho,16.43,74,0.53,15.9
ID-079,"Shoshone County",Idaho,46.44,59,-0.95,47.39
ID-081,"Teton County",Idaho,20.28,37,-2.46,22.74
ID-083,"Twin Falls County",Idaho,9.63,24,-2.89,12.52
ID-085,"Valley County",Idaho,30.83,33,-5.27,36.1
ID-087,"Washington County",Idaho,17.87,35,-2.75,20.62
IL-001,"Adams County",Illinois,34.75,52,-2.03,36.78
IL-003,"Alexander County",Illinois,43.99,57,-1.19,45.18
IL-005,"Bond County",Illinois,40.75,72,1.36,39.39
IL-007,"Boone County",Illinois,37.93,91,3.86,34.07
IL-009,"Brown County",Illinois,36.12,58,-0.61,36.73
IL-011,"Bureau County",Illinois,35.26,67,0.19,35.07
IL-013,"Calhoun County",Illinois,40,80,2.21,37.79
IL-015,"Carroll County",Illinois,38.38,93,3.9,34.48
IL-017,"Cass County",Illinois,38.01,78,1.63,36.38
IL-019,"Champaign County",Illinois,33.15,30,-3.4,36.55
IL-021,"Christian County",Illinois,41.13,96,4.24,36.89
IL-023,"Clark County",Illinois,41,75,1.26,39.74
IL-025,"Clay County",Illinois,46.49,97,6.09,40.4
IL-027,"Clinton County",Illinois,40.04,63,0.23,39.81
IL-029,"Coles County",Illinois,38.93,69,0.61,38.32
IL-031,"Cook County",Illinois,32.99,47,-1.47,34.46
IL-033,"Crawford County",Illinois,41.55,64,0.5,41.05
IL-035,"Cumberland County",Illinois,44.29,96,4.75,39.54
IL-037,"DeKalb County",Illinois,38.62,92,3.99,34.63
IL-039,"De Witt County",Illinois,33.73,34,-3.32,37.05
IL-041,"Douglas County",Illinois,33.75,28,-3.65,37.4
IL-043,"DuPage County",Illinois,34.54,60,0.04,34.5
IL-045,"Edgar County",Illinois,35.67,41,-2.87,38.54
IL-047,"Edwards County",Illinois,43.69,66,0.79,42.9
IL-049,"Effingham County",Illinois,51.3,117,11.72,39.58
IL-051,"Fayette County",Illinois,43.64,93,4.68,38.96
IL-053,"Ford County",Illinois,33.6,40,-2.15,35.75
IL-055,"Franklin County",Illinois,38.18,35,-4.08,42.26
IL-057,"Fulton County",Illinois,31.26,28,-4.19,35.45
IL-059,"Gallatin County",Illinois,37.6,21,-7.19,44.79
IL-061,"Greene County",Illinois,40.51,85,3.16,37.35
IL-063,"Grundy County",Illinois,30.25,33,-3.73,33.98
IL-065,"Hamilton County",Illinois,37.36,29,-5.32,42.68
IL-067,"Hancock County",Illinois,33.05,44,-2.53,35.58
IL-069,"Hardin County",Illinois,40.01,35,-5.73,45.74
IL-071,"Henderson County",Illinois,28.42,19,-6.79,35.21
IL-073,"Henry County",Illinois,33.87,53,-1.06,34.93
IL-075,"Iroquois County",Illinois,34.03,43,-2.27,36.3
IL-077,"Jackson County",Illinois,38.18,29,-4.88,43.06
IL-079,"Jasper County",Illinois,47.97,106,7.61,40.36
IL-081,"Jefferson County",Illinois,38.44,38,-3.5,41.94
IL-083,"Jersey County",Illinois,40.85,79,2.91,37.94
IL-085,"Jo Daviess County",Illinois,39.12,93,5.23,33.89
IL-087,"Johnson County",Illinois,42.14,41,-3.82,45.96
IL-089,"Kane County",Illinois,37.29,81,2.97,34.32
IL-091,"Kankakee County",Illinois,32.04,31,-3.43,35.47
IL-093,"Kendall County",Illinois,33.75,59,-0.45,34.2
IL-095,"Knox County",Illinois,33.84,46,-1.61,35.45
IL-097,"Lake County",Illinois,34.8,71,1.64,33.16
IL-099,"LaSalle County",Illinois,32.04,43,-2.15,34.19
IL-101,"Lawrence County",Illinois,48.23,97,5.82,42.42
IL-103,"Lee County",Illinois,38.75,95,3.88,34.87
IL-105,"Livingston County",Illinois,31.92,41,-2.73,34.65
IL-107,"Logan County",Illinois,35.8,64,-0.38,36.18
IL-109,"McDonough County",Illinois,32.96,36,-2.88,35.84
IL-111,"McHenry County",Illinois,36.06,76,2.06,34
IL-113,"McLean County",Illinois,32.23,25,-4.23,36.46
IL-115,"Macon County",Illinois,40.09,86,2.73,37.36
IL-117,"Macoupin County",Illinois,41.36,87,3.31,38.05
IL-119,"Madison County",Illinois,42.39,87,4.02,38.37
IL-121,"Marion County",Illinois,43.54,82,2.99,40.55
IL-123,"Marshall County",Illinois,32.4,44,-2.28,34.68
IL-125,"Mason County",Illinois,34.43,62,-0.48,34.91
IL-127,"Massac County",Illinois,45.06,52,-2.07,47.13
IL-129,"Menard County",Illinois,37.5,83,1.93,35.57
IL-131,"Mercer County",Illinois,31.14,37,-3.63,34.77
IL-133,"Monroe County",Illinois,41.61,77,1.96,39.65
IL-135,"Montgomery County",Illinois,42.07,94,4.24,37.83
IL-137,"Morgan County",Illinois,39.92,88,3.13,36.79
IL-139,"Moultrie County",Illinois,38,65,0.02,37.98
IL-141,"Ogle County",Illinois,37.48,88,3.34,34.14
IL-143,"Peoria County",Illinois,31.27,36,-3.83,35.1
IL-145,"Perry County",Illinois,39.06,45,-2.16,41.22
IL-147,"Piatt County",Illinois,35.35,50,-1.75,37.1
IL-149,"Pike County",Illinois,36.13,53,-1.48,37.61
IL-151,"Pope County",Illinois,41.91,34,-4.81,46.72
IL-153,"Pulaski County",Illinois,43.94,55,-1.79,45.73
IL-155,"Putnam County",Illinois,32.95,58,-1.16,34.11
IL-157,"Randolph County",Illinois,40.36,61,-0.38,40.74
IL-159,"Richland County",Illinois,48.4,102,7.14,41.26
IL-161,"Rock Island County",Illinois,31.8,41,-2.99,34.79
IL-163,"St. Clair County",Illinois,40.42,76,1.38,39.04
IL-165,"Saline County",Illinois,35.25,15,-8.93,44.18
IL-167,"Sangamon County",Illinois,39.47,91,3.24,36.23
IL-169,"Schuyler County",Illinois,35.3,59,-0.88,36.18
IL-171,"Scott County",Illinois,39.11,79,2.2,36.91
IL-173,"Shelby County",Illinois,43.38,96,4.88,38.5
IL-175,"Stark County",Illinois,34.29,55,-0.68,34.97
IL-177,"Stephenson County",Illinois,41.17,111,7.14,34.03
IL-179,"Tazewell County",Illinois,31.87,35,-3.91,35.78
IL-181,"Union County",Illinois,41.95,46,-3.13,45.08
IL-183,"Vermilion County",Illinois,33.28,31,-3.76,37.04
IL-185,"Wabash County",Illinois,46.82,84,3.73,43.09
IL-187,"Warren County",Illinois,30.89,32,-4.63,35.52
IL-189,"Washington County",Illinois,39.14,50,-1.74,40.88
IL-191,"Wayne County",Illinois,40.54,57,-1.53,42.07
IL-193,"White County",Illinois,40.56,48,-2.71,43.27
IL-195,"Whiteside County",Illinois,33.38,47,-1.89,35.27
IL-197,"Will County",Illinois,31.95,35,-3.4,35.35
IL-199,"Williamson County",Illinois,38.34,32,-5.26,43.6
IL-201,"Winnebago County",Illinois,37.44,92,3.65,33.79
IL-203,"Woodford County",Illinois,32.41,39,-3.05,35.46
IN-001,"Adams County",Indiana,35.1,46,-0.92,36.02
IN-003,"Allen County",Indiana,35.16,59,-0.3,35.46
IN-005,"Bartholomew County",Indiana,40.43,50,-0.96,41.39
IN-007,"Benton County",Indiana,32.88,26,-4.51,37.39
IN-009,"Blackford County",Indiana,31.97,15,-5.58,37.55
IN-011,"Boone County",Indiana,33.34,21,-5.48,38.82
IN-013,"Brown County",Indiana,39.7,44,-2.27,41.97
IN-015,"Carroll County",Indiana,30.79,13,-7.04,37.83
IN-017,"Cass County",Indiana,31.86,17,-5.98,37.84
IN-019,"Clark County",Indiana,45.65,70,2.38,43.27
IN-021,"Clay County",Indiana,39.78,54,-0.89,40.67
IN-023,"Clinton County",Indiana,32,15,-6.51,38.51
IN-025,"Crawford County",Indiana,49.67,88,4.31,45.36
IN-027,"Daviess County",Indiana,50.57,104,7.41,43.17
IN-029,"Dearborn County",Indiana,43.65,72,2.53,41.12
IN-031,"Decatur County",Indiana,41.18,59,-0.5,41.68
IN-033,"DeKalb County",Indiana,36.42,77,1.37,35.05
IN-035,"Delaware County",Indiana,32.81,19,-5.78,38.59
IN-037,"Dubois County",Indiana,51.27,101,6.94,44.33
IN-039,"Elkhart County",Indiana,33.37,46,-1.88,35.25
IN-041,"Fayette County",Indiana,40.84,65,0.64,40.2
IN-043,"Floyd County",Indiana,44.18,59,0.61,43.57
IN-045,"Fountain County",Indiana,33.53,27,-4.52,38.05
IN-047,"Franklin County",Indiana,41.01,63,0.34,40.67
IN-049,"Fulton County",Indiana,32.12,24,-5.49,37.61
IN-051,"Gibson County",Indiana,43.45,61,0.13,43.32
IN-053,"Grant County",Indiana,31.98,18,-5.77,37.75
IN-055,"Greene County",Indiana,42.94,60,0.13,42.81
IN-057,"Hamilton County",Indiana,36.37,43,-1.78,38.15
IN-059,"Hancock County",Indiana,37.84,40,-1.56,39.4
IN-061,"Harrison County",Indiana,45.5,64,0.95,44.55
IN-063,"Hendricks County",Indiana,34.74,27,-4.82,39.56
IN-065,"Henry County",Indiana,37.61,35,-2.2,39.81
IN-067,"Howard County",Indiana,31.78,19,-5.96,37.74
IN-069,"Huntington County",Indiana,35.36,44,-1.85,37.21
IN-071,"Jackson County",Indiana,43.23,62,0.76,42.47
IN-073,"Jasper County",Indiana,32,22,-4.53,36.53
IN-075,"Jay County",Indiana,33.14,23,-4.59,37.73
IN-077,"Jefferson County",Indiana,48.09,90,4.76,43.33
IN-079,"Jennings County",Indiana,42.23,55,-0.52,42.75
IN-081,"Johnson County",Indiana,38.26,40,-2.51,40.77
IN-083,"Knox County",Indiana,49.55,104,6.79,42.76
IN-085,"Kosciusko County",Indiana,32.05,25,-4.3,36.35
IN-087,"LaGrange County",Indiana,33.87,50,-1.12,34.99
IN-089,"Lake County",Indiana,30.93,18,-5.1,36.03
IN-091,"LaPorte County",Indiana,33.5,33,-3.64,37.14
IN-093,"Lawrence County",Indiana,47.67,84,3.61,44.06
IN-095,"Madison County",Indiana,33.75,18,-4.78,38.53
IN-097,"Marion County",Indiana,36.03,30,-3.18,39.21
IN-099,"Marshall County",Indiana,32.06,24,-5.09,37.15
IN-101,"Martin County",Indiana,50.7,97,6.67,44.03
IN-103,"Miami County",Indiana,32.24,20,-5.53,37.77
IN-105,"Monroe County",Indiana,39.67,37,-3.26,42.93
IN-107,"Montgomery County",Indiana,33.02,17,-5.74,38.76
IN-109,"Morgan County",Indiana,37.6,38,-3.11,40.71
IN-111,"Newton County",Indiana,34.44,38,-2.41,36.85
IN-113,"Noble County",Indiana,33.92,43,-1.69,35.61
IN-115,"Ohio County",Indiana,45.34,84,3.75,41.59
IN-117,"Orange County",Indiana,51.4,98,6.43,44.97
IN-119,"Owen County",Indiana,39.94,42,-2.09,42.03
IN-121,"Parke County",Indiana,37.15,47,-1.76,38.91
IN-123,"Perry County",Indiana,49.36,81,3.91,45.45
IN-125,"Pike County",Indiana,48.85,98,5.18,43.67
IN-127,"Porter County",Indiana,31.26,19,-5.25,36.51
IN-129,"Posey County",Indiana,39.68,38,-4.27,43.95
IN-131,"Pulaski County",Indiana,33.15,28,-3.96,37.11
IN-133,"Putnam County",Indiana,37.3,37,-3.2,40.5
IN-135,"Randolph County",Indiana,34.69,25,-4.17,38.86
IN-137,"Ripley County",Indiana,42.91,61,0.46,42.45
IN-139,"Rush County",Indiana,40.72,57,0.2,40.52
IN-141,"St. Joseph County",Indiana,34.31,40,-2.89,37.2
IN-143,"Scott County",Indiana,46.34,81,3.69,42.65
IN-145,"Shelby County",Indiana,39.73,51,-0.97,40.7
IN-147,"Spencer County",Indiana,46.36,69,1.68,44.68
IN-149,"Starke County",Indiana,34.24,40,-3.05,37.29
IN-151,"Steuben County",Indiana,36.34,74,1.31,35.03
IN-153,"Sullivan County",Indiana,41.39,59,0.36,41.03
IN-155,"Switzerland County",Indiana,46.37,82,4.05,42.32
IN-157,"Tippecanoe County",Indiana,30.88,12,-7.15,38.03
IN-159,"Tipton County",Indiana,34.8,33,-2.81,37.61
IN-161,"Union County",Indiana,39.99,59,-0.3,40.29
IN-163,"Vanderburgh County",Indiana,39.1,31,-4.83,43.93
IN-165,"Vermillion County",Indiana,35.39,39,-2.59,37.98
IN-167,"Vigo County",Indiana,38.44,51,-1.22,39.66
IN-169,"Wabash County",Indiana,33.47,29,-4.05,37.52
IN-171,"Warren County",Indiana,32.03,21,-5.52,37.55
IN-173,"Warrick County",Indiana,43.61,62,-0.23,43.84
IN-175,"Washington County",Indiana,46.26,75,2.05,44.21
IN-177,"Wayne County",Indiana,37.01,34,-2.59,39.6
IN-179,"Wells County",Indiana,34.69,36,-2.07,36.76
IN-181,"White County",Indiana,32.65,26,-4.21,36.86
IN-183,"Whitley County",Indiana,34.64,49,-1.85,36.49
IA-001,"Adair County",Iowa,27.07,24,-5.59,32.66
IA-003,"Adams County",Iowa,25.8,11,-7.39,33.19
IA-005,"Allamakee County",Iowa,37.25,97,4.44,32.81
IA-007,"Appanoose County",Iowa,32.52,43,-2.67,35.19
IA-009,"Audubon County",Iowa,26.62,25,-5.07,31.69
IA-011,"Benton County",Iowa,27.31,19,-5.9,33.21
IA-013,"Black Hawk County",Iowa,32.7,56,-0.73,33.43
IA-015,"Boone County",Iowa,31.81,66,0.38,31.43
IA-017,"Bremer County",Iowa,32.37,56,-0.86,33.23
IA-019,"Buchanan County",Iowa,32.38,56,-0.8,33.18
IA-021,"Buena Vista County",Iowa,19.62,9,-9.17,28.79
IA-023,"Butler County",Iowa,31.19,51,-1.61,32.8
IA-025,"Calhoun County",Iowa,22.38,10,-8.48,30.86
IA-027,"Carroll County",Iowa,24.34,16,-6.77,31.11
IA-029,"Cass County",Iowa,24.85,16,-6.46,31.31
IA-031,"Cedar County",Iowa,31.96,43,-3.19,35.15
IA-033,"Cerro Gordo County",Iowa,29.89,48,-1.87,31.76
IA-035,"Cherokee County",Iowa,20.3,9,-7.88,28.18
IA-037,"Chickasaw County",Iowa,30.17,42,-2.27,32.44
IA-039,"Clarke County",Iowa,28.85,28,-4.78,33.63
IA-041,"Clay County",Iowa,23.74,22,-4.87,28.61
IA-043,"Clayton County",Iowa,34.61,72,1.41,33.2
IA-045,"Clinton County",Iowa,35.15,65,0.2,34.95
IA-047,"Crawford County",Iowa,22.66,12,-7.14,29.8
IA-049,"Dallas County",Iowa,27.54,32,-4.24,31.78
IA-051,"Davis County",Iowa,31.29,36,-3.94,35.23
IA-053,"Decatur County",Iowa,29.05,24,-5.15,34.2
IA-055,"Delaware County",Iowa,33.74,62,0.42,33.32
IA-057,"Des Moines County",Iowa,28.35,18,-6.9,35.25
IA-059,"Dickinson County",Iowa,26.15,48,-2.05,28.2
IA-061,"Dubuque County",Iowa,31.89,51,-1.5,33.39
IA-063,"Emmet County",Iowa,25.24,28,-4.13,29.37
IA-065,"Fayette County",Iowa,32.92,55,-0.41,33.33
IA-067,"Floyd County",Iowa,30.47,49,-1.66,32.13
IA-069,"Franklin County",Iowa,28.84,34,-3.01,31.85
IA-071,"Fremont County",Iowa,23.58,7,-8.9,32.48
IA-073,"Greene County",Iowa,28.2,38,-3.28,31.48
IA-075,"Grundy County",Iowa,30.75,44,-2.3,33.05
IA-077,"Guthrie County",Iowa,28.75,42,-2.93,31.68
IA-079,"Hamilton County",Iowa,28.94,48,-2.01,30.95
IA-081,"Hancock County",Iowa,26.76,22,-4.55,31.31
IA-083,"Hardin County",Iowa,30.56,55,-1.38,31.94
IA-085,"Harrison County",Iowa,20.83,10,-8.49,29.32
IA-087,"Henry County",Iowa,26.62,10,-8.66,35.28
IA-089,"Howard County",Iowa,33.69,69,1.06,32.63
IA-091,"Humboldt County",Iowa,19.4,1,-11.12,30.52
IA-093,"Ida County",Iowa,20.57,9,-8.28,28.85
IA-095,"Iowa County",Iowa,25.91,12,-7.87,33.78
IA-097,"Jackson County",Iowa,35.15,72,1.09,34.06
IA-099,"Jasper County",Iowa,27.67,25,-5.3,32.97
IA-101,"Jefferson County",Iowa,25.63,7,-9.29,34.92
IA-103,"Johnson County",Iowa,28.57,24,-5.19,33.76
IA-105,"Jones County",Iowa,32.71,53,-0.93,33.64
IA-107,"Keokuk County",Iowa,25.23,12,-8.77,34
IA-109,"Kossuth County",Iowa,23.2,12,-7.01,30.21
IA-111,"Lee County",Iowa,29.87,25,-5.67,35.54
IA-113,"Linn County",Iowa,30.83,45,-2.2,33.03
IA-115,"Louisa County",Iowa,25.86,11,-8.62,34.48
IA-117,"Lucas County",Iowa,31,45,-2.79,33.79
IA-119,"Lyon County",Iowa,19.04,11,-7.32,26.36
IA-121,"Madison County",Iowa,25.46,14,-7.39,32.85
IA-123,"Mahaska County",Iowa,27.86,26,-5.93,33.79
IA-125,"Marion County",Iowa,30.13,41,-3.37,33.5
IA-127,"Marshall County",Iowa,28.97,36,-3.55,32.52
IA-129,"Mills County",Iowa,22.88,9,-8.87,31.75
IA-131,"Mitchell County",Iowa,30.32,51,-1.68,32
IA-133,"Monona County",Iowa,19.33,6,-9.21,28.54
IA-135,"Monroe County",Iowa,30.26,40,-3.98,34.24
IA-137,"Montgomery County",Iowa,24.52,10,-8.01,32.53
IA-139,"Muscatine County",Iowa,30.58,33,-3.94,34.52
IA-141,"O'Brien County",Iowa,21.38,14,-6.69,28.07
IA-143,"Osceola County",Iowa,22.58,18,-5.16,27.74
IA-145,"Page County",Iowa,26.31,15,-7.1,33.41
IA-147,"Palo Alto County",Iowa,22.96,14,-6.65,29.61
IA-149,"Plymouth County",Iowa,19.08,10,-8.08,27.16
IA-151,"Pocahontas County",Iowa,20.25,8,-9.7,29.95
IA-153,"Polk County",Iowa,29.89,47,-2.06,31.95
IA-155,"Pottawattamie County",Iowa,23.78,18,-7.12,30.9
IA-157,"Poweshiek County",Iowa,27.7,18,-6.31,34.01
IA-159,"Ringgold County",Iowa,28.49,19,-6.09,34.58
IA-161,"Sac County",Iowa,20.54,9,-9.02,29.56
IA-163,"Scott County",Iowa,33.03,48,-1.87,34.9
IA-165,"Shelby County",Iowa,24.3,17,-6.58,30.88
IA-167,"Sioux County",Iowa,17.34,5,-9.4,26.74
IA-169,"Story County",Iowa,34.04,82,2.31,31.73
IA-171,"Tama County",Iowa,27.79,22,-6.25,34.04
IA-173,"Taylor County",Iowa,27.92,13,-6.45,34.37
IA-175,"Union County",Iowa,27.93,19,-5.95,33.88
IA-177,"Van Buren County",Iowa,26.9,14,-8.18,35.08
IA-179,"Wapello County",Iowa,27.35,18,-7.14,34.49
IA-181,"Warren County",Iowa,28.76,33,-4.08,32.84
IA-183,"Washington County",Iowa,25.33,8,-8.96,34.29
IA-185,"Wayne County",Iowa,31.59,37,-3.43,35.02
IA-187,"Webster County",Iowa,23.68,12,-7.42,31.1
IA-189,"Winnebago County",Iowa,28.05,34,-3.27,31.32
IA-191,"Winneshiek County",Iowa,37.01,93,3.85,33.16
IA-193,"Woodbury County",Iowa,18.56,5,-9.11,27.67
IA-195,"Worth County",Iowa,29.26,40,-2.64,31.9
IA-197,"Wright County",Iowa,25.28,16,-5.71,30.99
KS-001,"Allen County",Kansas,33.56,32,-5.62,39.18
KS-003,"Anderson County",Kansas,35.86,44,-3.23,39.09
KS-005,"Atchison County",Kansas,30.67,37,-4.45,35.12
KS-007,"Barber County",Kansas,18.65,13,-7.37,26.02
KS-009,"Barton County",Kansas,17.96,13,-6.84,24.8
KS-011,"Bourbon County",Kansas,35.21,36,-5.09,40.3
KS-013,"Brown County",Kansas,28.64,32,-5.73,34.37
KS-015,"Butler County",Kansas,29.94,38,-3.33,33.27
KS-017,"Chase County",Kansas,36.36,84,3.66,32.7
KS-019,"Chautauqua County",Kansas,29.61,24,-7.23,36.84
KS-021,"Cherokee County",Kansas,34.71,22,-6.93,41.64
KS-023,"Cheyenne County",Kansas,13.54,14,-5.28,18.82
KS-025,"Clark County",Kansas,13.49,5,-8.84,22.33
KS-027,"Clay County",Kansas,26.54,42,-3.65,30.19
KS-029,"Cloud County",Kansas,21.92,23,-6.14,28.06
KS-031,"Coffey County",Kansas,33.96,49,-2.98,36.94
KS-033,"Comanche County",Kansas,16.22,8,-7.89,24.11
KS-035,"Cowley County",Kansas,30.89,42,-2.85,33.74
KS-037,"Crawford County",Kansas,31.49,11,-9.51,41
KS-039,"Decatur County",Kansas,12.27,5,-8.59,20.86
KS-041,"Dickinson County",Kansas,29.89,62,-0.8,30.69
KS-043,"Doniphan County",Kansas,30.57,37,-4.81,35.38
KS-045,"Douglas County",Kansas,33.51,48,-2.71,36.22
KS-047,"Edwards County",Kansas,14.15,5,-8.6,22.75
KS-049,"Elk County",Kansas,31.82,37,-4.63,36.45
KS-051,"Ellis County",Kansas,15.13,6,-7.97,23.1
KS-053,"Ellsworth County",Kansas,23.22,40,-3.46,26.68
