January - December 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
GA-205,"Mitchell County",Georgia,68.8,128,2.8,66.1
GA-207,"Monroe County",Georgia,65.8,128,3.3,62.4
GA-209,"Montgomery County",Georgia,68.3,128,3.1,65.2
GA-211,"Morgan County",Georgia,64.8,128,3.3,61.5
GA-213,"Murray County",Georgia,61.5,127,2.5,59
GA-215,"Muscogee County",Georgia,66.3,127,2.5,63.8
GA-217,"Newton County",Georgia,64.6,128,3.4,61.2
GA-219,"Oconee County",Georgia,63.9,127,2.7,61.2
GA-221,"Oglethorpe County",Georgia,63.6,125,2.5,61.1
GA-223,"Paulding County",Georgia,62.9,128,3.1,59.8
GA-225,"Peach County",Georgia,66.6,128,3,63.6
GA-227,"Pickens County",Georgia,60.5,125,2,58.4
GA-229,"Pierce County",Georgia,69.3,127,3.1,66.1
GA-231,"Pike County",Georgia,65.2,128,3.3,61.9
GA-233,"Polk County",Georgia,62.8,126,2.7,60
GA-235,"Pulaski County",Georgia,67.8,128,3.2,64.6
GA-237,"Putnam County",Georgia,65.8,128,3.5,62.3
GA-239,"Quitman County",Georgia,67.1,127,2.2,64.8
GA-241,"Rabun County",Georgia,58.6,127,2.5,56.2
GA-243,"Randolph County",Georgia,67.4,128,2.6,64.8
GA-245,"Richmond County",Georgia,66.9,128,3.5,63.3
GA-247,"Rockdale County",Georgia,64.2,128,3.2,61
GA-249,"Schley County",Georgia,66.6,128,2.8,63.8
GA-251,"Screven County",Georgia,67.3,128,3.2,64.1
GA-253,"Seminole County",Georgia,69.5,128,2.7,66.7
GA-255,"Spalding County",Georgia,65.2,128,3.3,61.9
GA-257,"Stephens County",Georgia,62.4,125,2.2,60.2
GA-259,"Stewart County",Georgia,66.6,128,2.4,64.2
GA-261,"Sumter County",Georgia,67.5,128,3,64.5
GA-263,"Talbot County",Georgia,65.3,128,2.6,62.7
GA-265,"Taliaferro County",Georgia,64.3,127,2.4,61.9
GA-267,"Tattnall County",Georgia,68.7,128,2.9,65.8
GA-269,"Taylor County",Georgia,66,128,2.7,63.3
GA-271,"Telfair County",Georgia,68.5,128,3.2,65.3
GA-273,"Terrell County",Georgia,67.9,128,2.9,65
GA-275,"Thomas County",Georgia,68.7,127,2.5,66.2
GA-277,"Tift County",Georgia,67.9,128,2.7,65.2
GA-279,"Toombs County",Georgia,68.4,128,3,65.5
GA-281,"Towns County",Georgia,57.8,128,2.6,55.2
GA-283,"Treutlen County",Georgia,67.7,128,2.9,64.8
GA-285,"Troup County",Georgia,64.5,128,2.9,61.6
GA-287,"Turner County",Georgia,68,128,3.2,64.7
GA-289,"Twiggs County",Georgia,66.9,128,3,64
GA-291,"Union County",Georgia,57.8,127,2.4,55.4
GA-293,"Upson County",Georgia,65.5,128,3,62.5
GA-295,"Walker County",Georgia,61.9,127,2.9,59
GA-297,"Walton County",Georgia,63.7,127,2.9,60.8
GA-299,"Ware County",Georgia,69.5,127,3,66.4
GA-301,"Warren County",Georgia,64.9,128,2.6,62.3
GA-303,"Washington County",Georgia,66.2,127,2.6,63.6
GA-305,"Wayne County",Georgia,69.2,128,3,66.2
GA-307,"Webster County",Georgia,66.8,128,2.6,64.2
GA-309,"Wheeler County",Georgia,68.4,128,3.1,65.2
GA-311,"White County",Georgia,59.8,127,2.3,57.5
GA-313,"Whitfield County",Georgia,62.4,127,2.9,59.4
GA-315,"Wilcox County",Georgia,68.2,128,3.4,64.7
GA-317,"Wilkes County",Georgia,64,126,2.5,61.6
GA-319,"Wilkinson County",Georgia,66.8,128,2.8,64
GA-321,"Worth County",Georgia,68.1,128,2.9,65.2
ID-001,"Ada County",Idaho,51.4,74,0.4,51
ID-003,"Adams County",Idaho,42.9,56,0,42.9
ID-005,"Bannock County",Idaho,44.4,73,0.4,44
ID-007,"Bear Lake County",Idaho,39.4,57,0.1,39.3
ID-009,"Benewah County",Idaho,45.3,81,0.6,44.7
ID-011,"Bingham County",Idaho,43.7,72,0.3,43.4
ID-013,"Blaine County",Idaho,41.3,61,0.1,41.1
ID-015,"Boise County",Idaho,43.2,79,0.5,42.7
ID-017,"Bonner County",Idaho,43,74,0.5,42.6
ID-019,"Bonneville County",Idaho,41.2,60,0.3,40.9
ID-021,"Boundary County",Idaho,41,86,0.9,40.2
ID-023,"Butte County",Idaho,40.5,57,-0.1,40.6
ID-025,"Camas County",Idaho,41,83,0.8,40.2
ID-027,"Canyon County",Idaho,51.6,74,0.4,51.2
ID-029,"Caribou County",Idaho,40.8,51,-0.1,40.9
ID-031,"Cassia County",Idaho,45.3,59,0.1,45.1
ID-033,"Clark County",Idaho,39.2,67,0.2,39
ID-035,"Clearwater County",Idaho,43.5,82,0.5,43
ID-037,"Custer County",Idaho,37.6,73,0.6,37.1
ID-039,"Elmore County",Idaho,47.2,101,1.2,46
ID-041,"Franklin County",Idaho,43.5,76,0.5,43
ID-043,"Fremont County",Idaho,39.1,80,0.6,38.5
ID-045,"Gem County",Idaho,48.6,63,0.2,48.4
ID-047,"Gooding County",Idaho,48.8,99,1.3,47.5
ID-049,"Idaho County",Idaho,41.3,73,0.4,40.9
ID-051,"Jefferson County",Idaho,42.9,84,0.8,42.1
ID-053,"Jerome County",Idaho,48.8,99,1.3,47.5
ID-055,"Kootenai County",Idaho,44.9,75,0.4,44.6
ID-057,"Latah County",Idaho,45.6,72,0.2,45.4
ID-059,"Lemhi County",Idaho,38.8,77,0.5,38.2
ID-061,"Lewis County",Idaho,44.6,44,-0.3,44.9
ID-063,"Lincoln County",Idaho,46.6,99,1.4,45.2
ID-065,"Madison County",Idaho,42.5,92,1,41.4
ID-067,"Minidoka County",Idaho,45.7,74,0.5,45.2
ID-069,"Nez Perce County",Idaho,47.9,56,-0.1,48
ID-071,"Oneida County",Idaho,44.6,40,-0.3,44.9
ID-073,"Owyhee County",Idaho,47,57,0.2,46.8
ID-075,"Payette County",Idaho,51.3,86,0.9,50.4
ID-077,"Power County",Idaho,44.5,40,-0.2,44.8
ID-079,"Shoshone County",Idaho,42.2,78,0.4,41.8
ID-081,"Teton County",Idaho,39.6,91,1,38.6
ID-083,"Twin Falls County",Idaho,46.6,44,-0.2,46.8
ID-085,"Valley County",Idaho,39.1,88,0.8,38.2
ID-087,"Washington County",Idaho,47.2,54,-0,47.2
IL-001,"Adams County",Illinois,52.5,64,0.1,52.4
IL-003,"Alexander County",Illinois,58.2,107,1.4,56.8
IL-005,"Bond County",Illinois,54.5,81,0.5,54
IL-007,"Boone County",Illinois,47.3,56,0,47.2
IL-009,"Brown County",Illinois,52.3,71,0.2,52.1
IL-011,"Bureau County",Illinois,48.9,57,-0,48.9
IL-013,"Calhoun County",Illinois,54.2,78,0.4,53.8
IL-015,"Carroll County",Illinois,48,86,0.6,47.3
IL-017,"Cass County",Illinois,52.1,56,-0.1,52.2
IL-019,"Champaign County",Illinois,51.6,87,0.8,50.9
IL-021,"Christian County",Illinois,52.7,71,0.3,52.5
IL-023,"Clark County",Illinois,53.7,90,0.9,52.7
IL-025,"Clay County",Illinois,55,97,1.1,53.9
IL-027,"Clinton County",Illinois,55.5,93,0.9,54.6
IL-029,"Coles County",Illinois,52.9,86,0.7,52.2
IL-031,"Cook County",Illinois,49.4,76,0.5,48.8
IL-033,"Crawford County",Illinois,54.7,96,1.1,53.6
IL-035,"Cumberland County",Illinois,53.6,89,0.7,52.8
IL-037,"DeKalb County",Illinois,47.8,56,0,47.8
IL-039,"De Witt County",Illinois,51.7,89,0.9,50.8
IL-041,"Douglas County",Illinois,52.5,90,0.9,51.6
IL-043,"DuPage County",Illinois,48.9,72,0.5,48.5
IL-045,"Edgar County",Illinois,52.3,74,0.5,51.9
IL-047,"Edwards County",Illinois,56.2,102,1.3,54.9
IL-049,"Effingham County",Illinois,53.8,87,0.6,53.1
IL-051,"Fayette County",Illinois,53.9,75,0.4,53.5
IL-053,"Ford County",Illinois,50.7,84,0.6,50.1
IL-055,"Franklin County",Illinois,56.3,96,1,55.2
IL-057,"Fulton County",Illinois,51.3,60,0,51.3
IL-059,"Gallatin County",Illinois,56.6,79,0.5,56.1
IL-061,"Greene County",Illinois,53.7,70,0.2,53.5
IL-063,"Grundy County",Illinois,50,83,0.8,49.3
IL-065,"Hamilton County",Illinois,56.3,97,1.1,55.2
IL-067,"Hancock County",Illinois,51.6,58,-0.1,51.7
IL-069,"Hardin County",Illinois,57.2,91,0.9,56.3
IL-071,"Henderson County",Illinois,50.5,56,-0.1,50.6
IL-073,"Henry County",Illinois,49.1,58,-0,49.1
IL-075,"Iroquois County",Illinois,50.9,90,0.9,50
IL-077,"Jackson County",Illinois,56.4,94,1,55.4
IL-079,"Jasper County",Illinois,54.4,92,0.9,53.5
IL-081,"Jefferson County",Illinois,55.8,97,1,54.8
IL-083,"Jersey County",Illinois,54.4,77,0.4,54
IL-085,"Jo Daviess County",Illinois,46.8,58,-0,46.8
IL-087,"Johnson County",Illinois,57,92,1,56
IL-089,"Kane County",Illinois,48.1,60,0.1,48
IL-091,"Kankakee County",Illinois,50.2,82,0.7,49.6
IL-093,"Kendall County",Illinois,49.2,68,0.3,48.9
IL-095,"Knox County",Illinois,49.7,54,-0.1,49.9
IL-097,"Lake County",Illinois,47.8,67,0.2,47.6
IL-099,"LaSalle County",Illinois,49.3,70,0.2,49.1
IL-101,"Lawrence County",Illinois,55.5,95,1.1,54.4
IL-103,"Lee County",Illinois,48.4,73,0.3,48.1
IL-105,"Livingston County",Illinois,50,76,0.3,49.6
IL-107,"Logan County",Illinois,52.1,82,0.5,51.6
IL-109,"McDonough County",Illinois,51,57,-0.1,51.1
IL-111,"McHenry County",Illinois,47.4,72,0.3,47.1
IL-113,"McLean County",Illinois,50.9,89,0.9,50
IL-115,"Macon County",Illinois,52.3,85,0.6,51.7
IL-117,"Macoupin County",Illinois,53.4,70,0.2,53.2
IL-119,"Madison County",Illinois,55,76,0.3,54.6
IL-121,"Marion County",Illinois,54.9,90,0.8,54.1
IL-123,"Marshall County",Illinois,50.2,78,0.4,49.8
IL-125,"Mason County",Illinois,52.1,69,0.1,52
IL-127,"Massac County",Illinois,58.1,96,1.3,56.8
IL-129,"Menard County",Illinois,52,62,-0.1,52.1
IL-131,"Mercer County",Illinois,49.5,49,-0.3,49.8
IL-133,"Monroe County",Illinois,56.7,100,1.2,55.4
IL-135,"Montgomery County",Illinois,53.2,69,0.2,53
IL-137,"Morgan County",Illinois,52.4,62,0.1,52.3
IL-139,"Moultrie County",Illinois,52.6,85,0.6,52
IL-141,"Ogle County",Illinois,48.1,75,0.5,47.6
IL-143,"Peoria County",Illinois,51,83,0.7,50.4
IL-145,"Perry County",Illinois,56,93,1,55
IL-147,"Piatt County",Illinois,52,91,0.9,51.1
IL-149,"Pike County",Illinois,53.2,73,0.3,52.9
IL-151,"Pope County",Illinois,57.1,86,0.8,56.2
IL-153,"Pulaski County",Illinois,58.2,106,1.4,56.8
IL-155,"Putnam County",Illinois,49.7,55,-0.1,49.8
IL-157,"Randolph County",Illinois,56.3,95,1.1,55.2
IL-159,"Richland County",Illinois,55.3,96,1,54.2
IL-161,"Rock Island County",Illinois,49.2,55,-0.2,49.3
IL-163,"St. Clair County",Illinois,56.1,90,0.9,55.2
IL-165,"Saline County",Illinois,56.5,82,0.7,55.8
IL-167,"Sangamon County",Illinois,52.3,60,-0,52.3
IL-169,"Schuyler County",Illinois,51.9,60,0,51.9
IL-171,"Scott County",Illinois,53,63,0.1,52.9
IL-173,"Shelby County",Illinois,52.9,71,0.3,52.6
IL-175,"Stark County",Illinois,49.5,58,0.1,49.4
IL-177,"Stephenson County",Illinois,47.1,74,0.4,46.7
IL-179,"Tazewell County",Illinois,51.7,89,0.9,50.8
IL-181,"Union County",Illinois,57.1,100,1.2,55.8
IL-183,"Vermilion County",Illinois,51.4,76,0.3,51.1
IL-185,"Wabash County",Illinois,56.1,97,1.1,54.9
IL-187,"Warren County",Illinois,49.8,52,-0.3,50.1
IL-189,"Washington County",Illinois,55.6,92,0.8,54.8
IL-191,"Wayne County",Illinois,56.2,103,1.5,54.7
IL-193,"White County",Illinois,56.4,85,0.8,55.6
IL-195,"Whiteside County",Illinois,48.7,74,0.3,48.4
IL-197,"Will County",Illinois,49.7,71,0.5,49.3
IL-199,"Williamson County",Illinois,56.4,92,1,55.4
IL-201,"Winnebago County",Illinois,47.6,69,0.2,47.4
IL-203,"Woodford County",Illinois,50.8,92,1,49.7
IN-001,"Adams County",Indiana,51,104,1.4,49.5
IN-003,"Allen County",Indiana,50.4,93,1.1,49.3
IN-005,"Bartholomew County",Indiana,54.3,96,1.3,52.9
IN-007,"Benton County",Indiana,50.3,77,0.5,49.8
IN-009,"Blackford County",Indiana,51.7,103,1.4,50.4
IN-011,"Boone County",Indiana,51.2,91,1,50.2
IN-013,"Brown County",Indiana,53.4,96,1.2,52.2
IN-015,"Carroll County",Indiana,50.8,84,0.6,50.2
IN-017,"Cass County",Indiana,50.4,82,0.6,49.8
IN-019,"Clark County",Indiana,56.8,122,2.5,54.3
IN-021,"Clay County",Indiana,53.6,98,1.4,52.2
IN-023,"Clinton County",Indiana,50.9,85,0.8,50.1
IN-025,"Crawford County",Indiana,55.3,93,0.9,54.4
IN-027,"Daviess County",Indiana,55.3,108,1.6,53.6
IN-029,"Dearborn County",Indiana,54.8,117,2.1,52.7
IN-031,"Decatur County",Indiana,53.5,96,1.2,52.3
IN-033,"DeKalb County",Indiana,49.1,80,0.6,48.5
IN-035,"Delaware County",Indiana,52.6,116,2,50.6
IN-037,"Dubois County",Indiana,55.4,99,1.1,54.2
IN-039,"Elkhart County",Indiana,49.2,95,1,48.1
IN-041,"Fayette County",Indiana,52.6,104,1.4,51.1
IN-043,"Floyd County",Indiana,56.9,122,2.4,54.5
IN-045,"Fountain County",Indiana,51.2,73,0.3,50.9
IN-047,"Franklin County",Indiana,53.4,103,1.5,51.9
IN-049,"Fulton County",Indiana,49.8,88,0.9,48.9
IN-051,"Gibson County",Indiana,56.2,97,1.1,55
IN-053,"Grant County",Indiana,51.5,96,1.1,50.4
IN-055,"Greene County",Indiana,54.3,107,1.7,52.5
IN-057,"Hamilton County",Indiana,51.7,89,0.9,50.8
IN-059,"Hancock County",Indiana,52.6,98,1.3,51.3
IN-061,"Harrison County",Indiana,56.6,119,2,54.6
IN-063,"Hendricks County",Indiana,51.7,89,0.8,50.9
IN-065,"Henry County",Indiana,52,104,1.6,50.4
IN-067,"Howard County",Indiana,50.8,81,0.6,50.2
IN-069,"Huntington County",Indiana,50.7,87,0.8,49.8
IN-071,"Jackson County",Indiana,54.7,102,1.4,53.3
IN-073,"Jasper County",Indiana,49.9,77,0.5,49.4
IN-075,"Jay County",Indiana,51.4,102,1.5,50
IN-077,"Jefferson County",Indiana,55.7,120,2.1,53.6
IN-079,"Jennings County",Indiana,54.8,104,1.5,53.3
IN-081,"Johnson County",Indiana,53,94,1.1,51.8
IN-083,"Knox County",Indiana,55.5,100,1.4,54.2
IN-085,"Kosciusko County",Indiana,49.6,91,0.9,48.7
IN-087,"LaGrange County",Indiana,48.9,90,0.8,48
IN-089,"Lake County",Indiana,49.5,73,0.5,49.1
IN-091,"LaPorte County",Indiana,49.1,75,0.4,48.7
IN-093,"Lawrence County",Indiana,54.1,96,1.3,52.9
IN-095,"Madison County",Indiana,52.5,106,1.6,50.8
IN-097,"Marion County",Indiana,52.4,88,0.9,51.5
IN-099,"Marshall County",Indiana,49.4,91,1.1,48.3
IN-101,"Martin County",Indiana,54.8,109,1.6,53.2
IN-103,"Miami County",Indiana,50.6,83,0.7,49.9
IN-105,"Monroe County",Indiana,53.2,96,1.1,52
IN-107,"Montgomery County",Indiana,51.2,88,0.8,50.4
IN-109,"Morgan County",Indiana,52.8,92,0.9,51.9
IN-111,"Newton County",Indiana,50.3,86,0.7,49.6
IN-113,"Noble County",Indiana,49.2,88,0.9,48.3
IN-115,"Ohio County",Indiana,55.9,123,2.5,53.3
IN-117,"Orange County",Indiana,54.8,99,1.2,53.5
IN-119,"Owen County",Indiana,53.4,98,1.4,52
IN-121,"Parke County",Indiana,51.6,61,0,51.6
IN-123,"Perry County",Indiana,55.6,77,0.3,55.3
IN-125,"Pike County",Indiana,55.8,102,1.4,54.4
IN-127,"Porter County",Indiana,49.3,76,0.5,48.8
IN-129,"Posey County",Indiana,56.5,79,0.4,56
IN-131,"Pulaski County",Indiana,49.8,87,0.7,49.1
IN-133,"Putnam County",Indiana,51.8,83,0.5,51.2
IN-135,"Randolph County",Indiana,51.6,109,1.7,49.9
IN-137,"Ripley County",Indiana,54.1,111,1.7,52.4
IN-139,"Rush County",Indiana,52.7,99,1.3,51.4
IN-141,"St. Joseph County",Indiana,49,86,0.7,48.2
IN-143,"Scott County",Indiana,55.7,118,2,53.7
IN-145,"Shelby County",Indiana,53.4,98,1.3,52.2
IN-147,"Spencer County",Indiana,56.3,83,0.6,55.7
IN-149,"Starke County",Indiana,49.6,86,0.8,48.8
IN-151,"Steuben County",Indiana,48.4,86,0.7,47.7
IN-153,"Sullivan County",Indiana,54.8,106,1.8,53.1
IN-155,"Switzerland County",Indiana,56.2,123,2.7,53.6
IN-157,"Tippecanoe County",Indiana,50.9,78,0.6,50.4
IN-159,"Tipton County",Indiana,51.2,85,0.9,50.3
IN-161,"Union County",Indiana,52.6,102,1.5,51.1
IN-163,"Vanderburgh County",Indiana,56.8,88,0.9,55.9
IN-165,"Vermillion County",Indiana,51.9,61,0.1,51.8
IN-167,"Vigo County",Indiana,53.8,98,1.3,52.5
IN-169,"Wabash County",Indiana,50.6,85,0.7,49.9
IN-171,"Warren County",Indiana,50.8,71,0.3,50.5
IN-173,"Warrick County",Indiana,56.5,98,1.1,55.3
IN-175,"Washington County",Indiana,55.1,114,1.8,53.3
IN-177,"Wayne County",Indiana,51.9,102,1.5,50.3
IN-179,"Wells County",Indiana,51,98,1.2,49.8
IN-181,"White County",Indiana,50.3,82,0.5,49.7
IN-183,"Whitley County",Indiana,49.8,89,0.8,49
IA-001,"Adair County",Iowa,47.6,34,-0.9,48.5
IA-003,"Adams County",Iowa,48.4,40,-0.7,49
IA-005,"Allamakee County",Iowa,45,49,-0.4,45.3
IA-007,"Appanoose County",Iowa,49.6,39,-0.7,50.3
IA-009,"Audubon County",Iowa,46.9,39,-0.7,47.6
IA-011,"Benton County",Iowa,45.7,16,-1.6,47.3
IA-013,"Black Hawk County",Iowa,45.8,40,-0.8,46.6
IA-015,"Boone County",Iowa,47.2,44,-0.6,47.7
IA-017,"Bremer County",Iowa,45.3,51,-0.3,45.6
IA-019,"Buchanan County",Iowa,45,27,-1.1,46.1
IA-021,"Buena Vista County",Iowa,45.1,37,-0.8,45.9
IA-023,"Butler County",Iowa,45.4,44,-0.6,46
IA-025,"Calhoun County",Iowa,46.1,38,-0.8,46.9
IA-027,"Carroll County",Iowa,46.9,50,-0.2,47.1
IA-029,"Cass County",Iowa,48.1,41,-0.6,48.7
IA-031,"Cedar County",Iowa,47.7,43,-0.6,48.3
IA-033,"Cerro Gordo County",Iowa,44.4,44,-0.5,45
IA-035,"Cherokee County",Iowa,44.9,27,-1.1,46
IA-037,"Chickasaw County",Iowa,44.2,40,-0.7,44.8
IA-039,"Clarke County",Iowa,49,43,-0.5,49.5
IA-041,"Clay County",Iowa,44.6,43,-0.6,45.1
IA-043,"Clayton County",Iowa,45.4,43,-0.6,46
IA-045,"Clinton County",Iowa,48.5,69,0.1,48.4
IA-047,"Crawford County",Iowa,46.9,51,-0.2,47.2
IA-049,"Dallas County",Iowa,48,35,-0.8,48.8
IA-051,"Davis County",Iowa,50,46,-0.5,50.5
IA-053,"Decatur County",Iowa,49.8,52,-0.2,50
IA-055,"Delaware County",Iowa,45.7,50,-0.3,46
IA-057,"Des Moines County",Iowa,50.1,47,-0.4,50.5
IA-059,"Dickinson County",Iowa,43.5,30,-1,44.5
IA-061,"Dubuque County",Iowa,46.3,47,-0.4,46.7
IA-063,"Emmet County",Iowa,43.3,27,-1.2,44.5
IA-065,"Fayette County",Iowa,44.4,35,-0.8,45.2
IA-067,"Floyd County",Iowa,44.5,38,-0.8,45.3
IA-069,"Franklin County",Iowa,45.2,50,-0.3,45.5
IA-071,"Fremont County",Iowa,50.1,37,-0.8,50.9
IA-073,"Greene County",Iowa,47.1,46,-0.6,47.7
IA-075,"Grundy County",Iowa,46,43,-0.6,46.6
IA-077,"Guthrie County",Iowa,47.5,42,-0.6,48.2
IA-079,"Hamilton County",Iowa,45.7,32,-1,46.7
IA-081,"Hancock County",Iowa,44.3,38,-0.8,45.1
IA-083,"Hardin County",Iowa,46,48,-0.5,46.4
IA-085,"Harrison County",Iowa,48.1,41,-0.7,48.8
IA-087,"Henry County",Iowa,48.8,15,-1.4,50.3
IA-089,"Howard County",Iowa,43.2,42,-0.6,43.7
IA-091,"Humboldt County",Iowa,45.2,24,-1.2,46.4
IA-093,"Ida County",Iowa,46,39,-0.7,46.7
IA-095,"Iowa County",Iowa,47.7,41,-0.5,48.2
IA-097,"Jackson County",Iowa,47.7,59,0.1,47.6
IA-099,"Jasper County",Iowa,48,45,-0.6,48.6
IA-101,"Jefferson County",Iowa,48.6,17,-1.4,50
IA-103,"Johnson County",Iowa,47.7,35,-0.8,48.5
IA-105,"Jones County",Iowa,47.5,75,0.3,47.2
IA-107,"Keokuk County",Iowa,48.7,49,-0.3,49
IA-109,"Kossuth County",Iowa,44.1,32,-1.1,45.2
IA-111,"Lee County",Iowa,50.6,33,-0.8,51.4
IA-113,"Linn County",Iowa,46.4,35,-0.8,47.2
IA-115,"Louisa County",Iowa,49.1,38,-0.8,49.9
IA-117,"Lucas County",Iowa,49,36,-0.9,49.8
IA-119,"Lyon County",Iowa,43.9,25,-1.2,45.1
IA-121,"Madison County",Iowa,48.2,31,-1,49.2
IA-123,"Mahaska County",Iowa,48.9,47,-0.5,49.3
IA-125,"Marion County",Iowa,48.8,30,-1.1,49.8
IA-127,"Marshall County",Iowa,46.9,43,-0.6,47.5
IA-129,"Mills County",Iowa,49.7,45,-0.6,50.3
IA-131,"Mitchell County",Iowa,43.6,38,-0.8,44.3
IA-133,"Monona County",Iowa,47.3,39,-0.7,48
IA-135,"Monroe County",Iowa,49.3,37,-0.9,50.1
IA-137,"Montgomery County",Iowa,49.2,45,-0.5,49.7
IA-139,"Muscatine County",Iowa,48.3,28,-1,49.4
IA-141,"O'Brien County",Iowa,44.2,26,-1.2,45.4
IA-143,"Osceola County",Iowa,43.2,24,-1.4,44.6
IA-145,"Page County",Iowa,50,57,-0.3,50.3
IA-147,"Palo Alto County",Iowa,44.6,39,-0.7,45.3
IA-149,"Plymouth County",Iowa,45.6,33,-0.9,46.5
IA-151,"Pocahontas County",Iowa,45.1,23,-1.2,46.3
IA-153,"Polk County",Iowa,48.3,38,-0.9,49.2
IA-155,"Pottawattamie County",Iowa,48.8,46,-0.6,49.4
IA-157,"Poweshiek County",Iowa,47.7,49,-0.3,48
IA-159,"Ringgold County",Iowa,49.5,54,-0.1,49.5
IA-161,"Sac County",Iowa,46.1,46,-0.4,46.6
IA-163,"Scott County",Iowa,48.7,54,-0.2,48.9
IA-165,"Shelby County",Iowa,47.4,43,-0.6,48
IA-167,"Sioux County",Iowa,44.5,24,-1.3,45.9
IA-169,"Story County",Iowa,47.1,44,-0.6,47.7
IA-171,"Tama County",Iowa,46.4,37,-0.8,47.2
IA-173,"Taylor County",Iowa,49.4,56,-0.2,49.5
IA-175,"Union County",Iowa,48.4,42,-0.7,49
IA-177,"Van Buren County",Iowa,49.3,16,-1.6,50.8
IA-179,"Wapello County",Iowa,49.6,46,-0.4,50
IA-181,"Warren County",Iowa,48.9,28,-1.1,50
IA-183,"Washington County",Iowa,48.6,39,-0.6,49.2
IA-185,"Wayne County",Iowa,49.2,35,-0.8,50
IA-187,"Webster County",Iowa,45.8,25,-1.1,46.8
IA-189,"Winnebago County",Iowa,43.5,32,-1.1,44.6
IA-191,"Winneshiek County",Iowa,43.9,53,-0.4,44.3
IA-193,"Woodbury County",Iowa,46.6,38,-0.7,47.3
IA-195,"Worth County",Iowa,43.4,32,-1,44.4
IA-197,"Wright County",Iowa,44.9,34,-0.9,45.9
KS-001,"Allen County",Kansas,55.5,45,-0.5,56
KS-003,"Anderson County",Kansas,55,43,-0.3,55.3
KS-005,"Atchison County",Kansas,52.8,52,-0.2,53
KS-007,"Barber County",Kansas,56.5,58,-0,56.6
KS-009,"Barton County",Kansas,53.2,20,-1.2,54.3
KS-011,"Bourbon County",Kansas,55.7,45,-0.5,56.1
KS-013,"Brown County",Kansas,52.1,53,-0.2,52.2
KS-015,"Butler County",Kansas,55.6,61,0,55.6
KS-017,"Chase County",Kansas,54,41,-0.6,54.6
KS-019,"Chautauqua County",Kansas,56.8,42,-0.6,57.4
KS-021,"Cherokee County",Kansas,57.3,50,-0.1,57.5
KS-023,"Cheyenne County",Kansas,50.7,60,-0.1,50.7
KS-025,"Clark County",Kansas,56.2,50,-0.3,56.5
KS-027,"Clay County",Kansas,53.4,57,-0.2,53.6
KS-029,"Cloud County",Kansas,52.8,49,-0.4,53.2
KS-031,"Coffey County",Kansas,54.8,49,-0.2,55
KS-033,"Comanche County",Kansas,56.6,70,0.2,56.4
KS-035,"Cowley County",Kansas,56.3,44,-0.6,56.8
KS-037,"Crawford County",Kansas,56.5,54,-0.2,56.7
KS-039,"Decatur County",Kansas,50.9,46,-0.5,51.3
KS-041,"Dickinson County",Kansas,54.3,69,-0,54.3
KS-043,"Doniphan County",Kansas,52.5,46,-0.5,53
KS-045,"Douglas County",Kansas,54.4,62,0,54.4
KS-047,"Edwards County",Kansas,54.4,47,-0.4,54.8
KS-049,"Elk County",Kansas,55.9,44,-0.6,56.4
KS-051,"Ellis County",Kansas,52.9,34,-0.6,53.5
KS-053,"Ellsworth County",Kansas,54,50,-0.4,54.4
KS-055,"Finney County",Kansas,53.5,62,0.1,53.4
KS-057,"Ford County",Kansas,54.6,58,-0.1,54.7
KS-059,"Franklin County",Kansas,54.7,60,-0.1,54.8
KS-061,"Geary County",Kansas,53.9,57,-0.1,54
KS-063,"Gove County",Kansas,52.2,43,-0.5,52.7
KS-065,"Graham County",Kansas,52,35,-0.7,52.7
KS-067,"Grant County",Kansas,54.2,49,-0.2,54.4
KS-069,"Gray County",Kansas,54,57,-0.2,54.2
KS-071,"Greeley County",Kansas,51.7,53,-0.1,51.8
KS-073,"Greenwood County",Kansas,55.1,49,-0.4,55.5
KS-075,"Hamilton County",Kansas,53,36,-0.5,53.5
KS-077,"Harper County",Kansas,56.8,48,-0.3,57.1
KS-079,"Harvey County",Kansas,55.7,74,0.2,55.4
KS-081,"Haskell County",Kansas,54.3,61,-0.1,54.3
KS-083,"Hodgeman County",Kansas,54.2,52,-0.2,54.5
KS-085,"Jackson County",Kansas,52.7,56,-0.2,52.9
KS-087,"Jefferson County",Kansas,53.7,64,0.1,53.6
KS-089,"Jewell County",Kansas,51.7,54,-0.3,52
KS-091,"Johnson County",Kansas,54.2,58,-0.1,54.2
KS-093,"Kearny County",Kansas,53.4,59,-0,53.4
KS-095,"Kingman County",Kansas,55.5,40,-0.6,56.1
KS-097,"Kiowa County",Kansas,55.2,59,-0.2,55.4
KS-099,"Labette County",Kansas,57.2,46,-0.4,57.6
KS-101,"Lane County",Kansas,52.8,53,-0.1,52.9
KS-103,"Leavenworth County",Kansas,54.1,72,0.2,53.9
KS-105,"Lincoln County",Kansas,53.5,50,-0.4,53.8
KS-107,"Linn County",Kansas,55.4,57,-0.2,55.5
KS-109,"Logan County",Kansas,52.1,58,-0.2,52.2
KS-111,"Lyon County",Kansas,54.1,54,-0.3,54.4
