January - December 2018 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
KS-071,"Greeley County",Kansas,20.04,102,3.13,16.91
KS-073,"Greenwood County",Kansas,39.94,92,4.64,35.3
KS-075,"Hamilton County",Kansas,22.55,116,6.07,16.48
KS-077,"Harper County",Kansas,35.85,112,7.43,28.42
KS-079,"Harvey County",Kansas,35.58,93,4.53,31.05
KS-081,"Haskell County",Kansas,25.45,115,6.22,19.23
KS-083,"Hodgeman County",Kansas,29.17,121,8.55,20.62
KS-085,"Jackson County",Kansas,30.71,42,-3.46,34.17
KS-087,"Jefferson County",Kansas,28.21,19,-7.2,35.41
KS-089,"Jewell County",Kansas,33.96,115,7.89,26.07
KS-091,"Johnson County",Kansas,33.57,43,-3.53,37.1
KS-093,"Kearny County",Kansas,23,111,5.59,17.41
KS-095,"Kingman County",Kansas,41.2,126,13.19,28.01
KS-097,"Kiowa County",Kansas,32.56,122,8.89,23.67
KS-099,"Labette County",Kansas,42.85,81,2.67,40.18
KS-101,"Lane County",Kansas,23.85,103,4.16,19.69
KS-103,"Leavenworth County",Kansas,31.79,38,-3.95,35.74
KS-105,"Lincoln County",Kansas,31.07,102,5.29,25.78
KS-107,"Linn County",Kansas,42.01,77,1.98,40.03
KS-109,"Logan County",Kansas,20.51,86,2.14,18.38
KS-111,"Lyon County",Kansas,36.07,74,1.29,34.78
KS-113,"McPherson County",Kansas,35.42,104,6,29.42
KS-115,"Marion County",Kansas,35.29,82,3.54,31.75
KS-117,"Marshall County",Kansas,38.08,109,6.71,31.37
KS-119,"Meade County",Kansas,28.85,121,8.42,20.43
KS-121,"Miami County",Kansas,35.31,44,-3.46,38.77
KS-123,"Mitchell County",Kansas,34.05,121,8.52,25.53
KS-125,"Montgomery County",Kansas,43.21,94,5.37,37.84
KS-127,"Morris County",Kansas,35.62,81,2.53,33.09
KS-129,"Morton County",Kansas,20.78,109,3.84,16.94
KS-131,"Nemaha County",Kansas,33.88,75,0.8,33.08
KS-133,"Neosho County",Kansas,42.21,81,2.44,39.77
KS-135,"Ness County",Kansas,27.38,119,6.38,21
KS-137,"Norton County",Kansas,28.29,115,6.29,22
KS-139,"Osage County",Kansas,32.9,45,-2.76,35.66
KS-141,"Osborne County",Kansas,33.85,121,9.99,23.86
KS-143,"Ottawa County",Kansas,34.87,113,7.05,27.82
KS-145,"Pawnee County",Kansas,30.37,119,7.44,22.93
KS-147,"Phillips County",Kansas,28.63,107,5.48,23.15
KS-149,"Pottawatomie County",Kansas,34.38,81,1.4,32.98
KS-151,"Pratt County",Kansas,34.82,121,9.51,25.31
KS-153,"Rawlins County",Kansas,23.39,100,3.56,19.83
KS-155,"Reno County",Kansas,36.76,119,9.18,27.58
KS-157,"Republic County",Kansas,33.3,107,5.4,27.9
KS-159,"Rice County",Kansas,35.29,117,8.53,26.76
KS-161,"Riley County",Kansas,34.47,91,2.73,31.74
KS-163,"Rooks County",Kansas,32.37,121,9.38,22.99
KS-165,"Rush County",Kansas,31.37,122,8.57,22.8
KS-167,"Russell County",Kansas,31.38,116,6.89,24.49
KS-169,"Saline County",Kansas,32.31,96,3.51,28.8
KS-171,"Scott County",Kansas,19.75,81,1.01,18.74
KS-173,"Sedgwick County",Kansas,33.35,79,2.7,30.65
KS-175,"Seward County",Kansas,27.2,120,7.99,19.21
KS-177,"Shawnee County",Kansas,29.16,23,-5.59,34.75
KS-179,"Sheridan County",Kansas,25.11,104,4.3,20.81
KS-181,"Sherman County",Kansas,21.18,99,2.96,18.22
KS-183,"Smith County",Kansas,30.43,110,6.51,23.92
KS-185,"Stafford County",Kansas,32.51,117,7.68,24.83
KS-187,"Stanton County",Kansas,21.54,115,4.97,16.57
KS-189,"Stevens County",Kansas,25.2,117,7.05,18.15
KS-191,"Sumner County",Kansas,35.29,89,4.16,31.13
KS-193,"Thomas County",Kansas,22.4,96,2.87,19.53
KS-195,"Trego County",Kansas,28.75,118,7.24,21.51
KS-197,"Wabaunsee County",Kansas,32.48,52,-1.74,34.22
KS-199,"Wallace County",Kansas,19.92,89,2.31,17.61
KS-201,"Washington County",Kansas,38.01,117,8.38,29.63
KS-203,"Wichita County",Kansas,19.56,88,1.75,17.81
KS-205,"Wilson County",Kansas,39.01,76,1.3,37.71
KS-207,"Woodson County",Kansas,41.58,88,4.11,37.47
KS-209,"Wyandotte County",Kansas,32.68,44,-3.51,36.19
KY-001,"Adair County",Kentucky,66.58,127,16.35,50.23
KY-003,"Allen County",Kentucky,65.5,125,15.29,50.21
KY-005,"Anderson County",Kentucky,70.05,128,24.32,45.73
KY-007,"Ballard County",Kentucky,57.79,112,11.44,46.35
KY-009,"Barren County",Kentucky,63.13,123,12.67,50.46
KY-011,"Bath County",Kentucky,72.68,128,26.83,45.85
KY-013,"Bell County",Kentucky,64.09,121,12.42,51.67
KY-015,"Boone County",Kentucky,58.38,127,16.88,41.5
KY-017,"Bourbon County",Kentucky,72.68,128,27.84,44.84
KY-019,"Boyd County",Kentucky,58.26,127,16.24,42.02
KY-021,"Boyle County",Kentucky,65.57,127,17.66,47.91
KY-023,"Bracken County",Kentucky,61.3,128,17.21,44.09
KY-025,"Breathitt County",Kentucky,62.8,127,16.42,46.38
KY-027,"Breckinridge County",Kentucky,60.02,122,13.27,46.75
KY-029,"Bullitt County",Kentucky,66.17,126,20.71,45.46
KY-031,"Butler County",Kentucky,55.79,103,7.79,48
KY-033,"Caldwell County",Kentucky,58.61,116,11.24,47.37
KY-035,"Calloway County",Kentucky,58.86,110,9.89,48.97
KY-037,"Campbell County",Kentucky,57.7,126,15.89,41.81
KY-039,"Carlisle County",Kentucky,58.38,112,11.17,47.21
KY-041,"Carroll County",Kentucky,64.74,127,21.98,42.76
KY-043,"Carter County",Kentucky,58.25,128,16.03,42.22
KY-045,"Casey County",Kentucky,69.89,128,20.1,49.79
KY-047,"Christian County",Kentucky,56.76,108,8.57,48.19
KY-049,"Clark County",Kentucky,74.11,128,28.26,45.85
KY-051,"Clay County",Kentucky,61.3,122,12.43,48.87
KY-053,"Clinton County",Kentucky,73.15,128,20.96,52.19
KY-055,"Crittenden County",Kentucky,59.43,120,13.16,46.27
KY-057,"Cumberland County",Kentucky,71.91,128,20.74,51.17
KY-059,"Daviess County",Kentucky,58.51,123,13.67,44.84
KY-061,"Edmonson County",Kentucky,60.23,115,10.4,49.83
KY-063,"Elliott County",Kentucky,62.1,128,18.81,43.29
KY-065,"Estill County",Kentucky,73.95,128,27.84,46.11
KY-067,"Fayette County",Kentucky,73.31,128,28.29,45.02
KY-069,"Fleming County",Kentucky,70.86,128,26.03,44.83
KY-071,"Floyd County",Kentucky,59.8,128,16.12,43.68
KY-073,"Franklin County",Kentucky,73.9,128,29.26,44.64
KY-075,"Fulton County",Kentucky,55.96,100,7.02,48.94
KY-077,"Gallatin County",Kentucky,61.67,127,19.31,42.36
KY-079,"Garrard County",Kentucky,68.7,128,21.93,46.77
KY-081,"Grant County",Kentucky,63.95,127,21.16,42.79
KY-083,"Graves County",Kentucky,57.33,104,8.27,49.06
KY-085,"Grayson County",Kentucky,60.55,118,11.56,48.99
KY-087,"Green County",Kentucky,58.83,116,9.77,49.06
KY-089,"Greenup County",Kentucky,53.3,123,11.6,41.7
KY-091,"Hancock County",Kentucky,63.41,123,17.66,45.75
KY-093,"Hardin County",Kentucky,64.33,124,17.36,46.97
KY-095,"Harlan County",Kentucky,65.73,125,13.68,52.05
KY-097,"Harrison County",Kentucky,70.14,128,26.6,43.54
KY-099,"Hart County",Kentucky,62.15,118,12.83,49.32
KY-101,"Henderson County",Kentucky,59.01,123,14.59,44.42
KY-103,"Henry County",Kentucky,69.24,128,25.16,44.08
KY-105,"Hickman County",Kentucky,57.34,107,9.05,48.29
KY-107,"Hopkins County",Kentucky,59.31,119,13.39,45.92
KY-109,"Jackson County",Kentucky,67.75,128,19.44,48.31
KY-111,"Jefferson County",Kentucky,67.26,127,23.11,44.15
KY-113,"Jessamine County",Kentucky,69.96,128,24.46,45.5
KY-115,"Johnson County",Kentucky,57.85,126,14.07,43.78
KY-117,"Kenton County",Kentucky,58.07,127,16.29,41.78
KY-119,"Knott County",Kentucky,61.18,127,15.21,45.97
KY-121,"Knox County",Kentucky,63.93,124,13.68,50.25
KY-123,"Larue County",Kentucky,67.17,126,19.08,48.09
KY-125,"Laurel County",Kentucky,66.03,125,16.67,49.36
KY-127,"Lawrence County",Kentucky,59.43,126,16.16,43.27
KY-129,"Lee County",Kentucky,67.61,128,21,46.61
KY-131,"Leslie County",Kentucky,61.77,123,12.88,48.89
KY-133,"Letcher County",Kentucky,61.44,127,14.81,46.63
KY-135,"Lewis County",Kentucky,62.89,128,19.43,43.46
KY-137,"Lincoln County",Kentucky,69.67,128,21.1,48.57
KY-139,"Livingston County",Kentucky,58,113,10.61,47.39
KY-141,"Logan County",Kentucky,61.42,122,13.03,48.39
KY-143,"Lyon County",Kentucky,59.56,115,11.46,48.1
KY-145,"McCracken County",Kentucky,57.41,111,9.95,47.46
KY-147,"McCreary County",Kentucky,67.23,127,16.71,50.52
KY-149,"McLean County",Kentucky,55.13,114,10.12,45.01
KY-151,"Madison County",Kentucky,72.08,128,26.14,45.94
KY-153,"Magoffin County",Kentucky,60.56,127,16.07,44.49
KY-155,"Marion County",Kentucky,64.61,125,16.11,48.5
KY-157,"Marshall County",Kentucky,57.57,107,9.37,48.2
KY-159,"Martin County",Kentucky,60.78,128,15.73,45.05
KY-161,"Mason County",Kentucky,65.37,128,21.31,44.06
KY-163,"Meade County",Kentucky,58.73,122,13.14,45.59
KY-165,"Menifee County",Kentucky,74.21,128,27.81,46.4
KY-167,"Mercer County",Kentucky,67.94,127,21.48,46.46
KY-169,"Metcalfe County",Kentucky,61.36,120,11.16,50.2
KY-171,"Monroe County",Kentucky,69.79,128,17.98,51.81
KY-173,"Montgomery County",Kentucky,74.16,128,27.48,46.68
KY-175,"Morgan County",Kentucky,65,128,20.35,44.65
KY-177,"Muhlenberg County",Kentucky,56.79,117,10.12,46.67
KY-179,"Nelson County",Kentucky,66.76,126,19.74,47.02
KY-181,"Nicholas County",Kentucky,71.33,128,26.44,44.89
KY-183,"Ohio County",Kentucky,55.86,116,9.49,46.37
KY-185,"Oldham County",Kentucky,69.41,128,24.85,44.56
KY-187,"Owen County",Kentucky,69.15,128,25.49,43.66
KY-189,"Owsley County",Kentucky,61.83,123,14.59,47.24
KY-191,"Pendleton County",Kentucky,61.96,128,18.72,43.24
KY-193,"Perry County",Kentucky,61.24,125,13.91,47.33
KY-195,"Pike County",Kentucky,64.44,128,20.14,44.3
KY-197,"Powell County",Kentucky,76.36,128,29.85,46.51
KY-199,"Pulaski County",Kentucky,71.62,128,21.8,49.82
KY-201,"Robertson County",Kentucky,67.39,128,23.31,44.08
KY-203,"Rockcastle County",Kentucky,71.46,128,22.17,49.29
KY-205,"Rowan County",Kentucky,69.82,128,24.86,44.96
KY-207,"Russell County",Kentucky,74.02,128,23.18,50.84
KY-209,"Scott County",Kentucky,74.98,128,30.96,44.02
KY-211,"Shelby County",Kentucky,69.83,128,24.32,45.51
KY-213,"Simpson County",Kentucky,61.21,120,12.31,48.9
KY-215,"Spencer County",Kentucky,67.07,127,20.48,46.59
KY-217,"Taylor County",Kentucky,61.49,123,12.01,49.48
KY-219,"Todd County",Kentucky,58.3,110,10.02,48.28
KY-221,"Trigg County",Kentucky,61.06,116,12.35,48.71
KY-223,"Trimble County",Kentucky,67.04,128,23.64,43.4
KY-225,"Union County",Kentucky,56.32,118,11.45,44.87
KY-227,"Warren County",Kentucky,58.93,111,9.89,49.04
KY-229,"Washington County",Kentucky,66.46,127,19.1,47.36
KY-231,"Wayne County",Kentucky,71.2,128,20.42,50.78
KY-233,"Webster County",Kentucky,58.56,120,13.26,45.3
KY-235,"Whitley County",Kentucky,65.18,125,15.03,50.15
KY-237,"Wolfe County",Kentucky,68.2,128,22.26,45.94
KY-239,"Woodford County",Kentucky,72.78,128,27.67,45.11
LA-001,"Acadia Parish",Louisiana,62.44,78,4.07,58.37
LA-003,"Allen Parish",Louisiana,58.32,65,-0.51,58.83
LA-005,"Ascension Parish",Louisiana,67.07,89,6.55,60.52
LA-007,"Assumption Parish",Louisiana,66.99,91,5.78,61.21
LA-009,"Avoyelles Parish",Louisiana,57.76,65,0.26,57.5
LA-011,"Beauregard Parish",Louisiana,65.56,100,8.61,56.95
LA-013,"Bienville Parish",Louisiana,72.18,122,18.95,53.23
LA-015,"Bossier Parish",Louisiana,65.91,116,16.22,49.69
LA-017,"Caddo Parish",Louisiana,65.41,124,16.98,48.43
LA-019,"Calcasieu Parish",Louisiana,66.3,101,8.84,57.46
LA-021,"Caldwell Parish",Louisiana,69.51,118,14.99,54.52
LA-023,"Cameron Parish",Louisiana,68.91,111,12.05,56.86
LA-025,"Catahoula Parish",Louisiana,59.37,86,3.69,55.68
LA-027,"Claiborne Parish",Louisiana,66.87,115,14.54,52.33
LA-029,"Concordia Parish",Louisiana,53.7,49,-2.55,56.25
LA-031,"De Soto Parish",Louisiana,69.02,123,19,50.02
LA-033,"East Baton Rouge Parish",Louisiana,63,75,2.66,60.34
LA-035,"East Carroll Parish",Louisiana,64.28,106,11.01,53.27
LA-037,"East Feliciana Parish",Louisiana,60.65,57,-1.05,61.7
LA-039,"Evangeline Parish",Louisiana,62,72,3.1,58.9
LA-041,"Franklin Parish",Louisiana,62.08,102,8.06,54.02
LA-043,"Grant Parish",Louisiana,71.97,117,16.28,55.69
LA-045,"Iberia Parish",Louisiana,67.92,102,9.31,58.61
LA-047,"Iberville Parish",Louisiana,65.01,87,5.72,59.29
LA-049,"Jackson Parish",Louisiana,72.55,121,18.18,54.37
LA-051,"Jefferson Parish",Louisiana,65.84,88,4.39,61.45
LA-053,"Jefferson Davis Parish",Louisiana,60.68,72,2.11,58.57
LA-055,"Lafayette Parish",Louisiana,61.32,68,2.57,58.75
LA-057,"Lafourche Parish",Louisiana,67.03,89,5.19,61.84
LA-059,"La Salle Parish",Louisiana,67.04,109,10.82,56.22
LA-061,"Lincoln Parish",Louisiana,71.75,124,18.63,53.12
LA-063,"Livingston Parish",Louisiana,70.07,100,8.26,61.81
LA-065,"Madison Parish",Louisiana,60.49,94,7.08,53.41
LA-067,"Morehouse Parish",Louisiana,65.93,108,12.64,53.29
LA-069,"Natchitoches Parish",Louisiana,74.71,127,21.75,52.96
LA-071,"Orleans Parish",Louisiana,63.16,73,2.31,60.85
LA-073,"Ouachita Parish",Louisiana,70.11,117,16.71,53.4
LA-075,"Plaquemines Parish",Louisiana,65.5,86,4.45,61.05
LA-077,"Pointe Coupee Parish",Louisiana,58.05,54,-1.08,59.13
LA-079,"Rapides Parish",Louisiana,65.97,107,8.87,57.1
LA-081,"Red River Parish",Louisiana,70.96,122,19.78,51.18
LA-083,"Richland Parish",Louisiana,66.94,115,13.31,53.63
LA-085,"Sabine Parish",Louisiana,72.61,124,20.87,51.74
LA-087,"St. Bernard Parish",Louisiana,64.71,81,3.63,61.08
LA-089,"St. Charles Parish",Louisiana,63.97,77,2.49,61.48
LA-091,"St. Helena Parish",Louisiana,65.35,73,2.33,63.02
LA-093,"St. James Parish",Louisiana,65.03,82,4.05,60.98
LA-095,"St. John the Baptist Parish",Louisiana,62.23,68,1.33,60.9
LA-097,"St. Landry Parish",Louisiana,61.57,71,2.69,58.88
LA-099,"St. Martin Parish",Louisiana,62.38,76,3.1,59.28
LA-101,"St. Mary Parish",Louisiana,65.66,89,5.63,60.03
LA-103,"St. Tammany Parish",Louisiana,70.2,98,8.72,61.48
LA-105,"Tangipahoa Parish",Louisiana,68.85,91,6.14,62.71
LA-107,"Tensas Parish",Louisiana,55.95,71,1.48,54.47
LA-109,"Terrebonne Parish",Louisiana,63.66,76,1.81,61.85
LA-111,"Union Parish",Louisiana,69.27,120,16.5,52.77
LA-113,"Vermilion Parish",Louisiana,73.17,118,15.19,57.98
LA-115,"Vernon Parish",Louisiana,74,118,18.36,55.64
LA-117,"Washington Parish",Louisiana,74.94,112,12.74,62.2
LA-119,"Webster Parish",Louisiana,68.19,121,17.22,50.97
LA-121,"West Baton Rouge Parish",Louisiana,60.04,68,0.84,59.2
LA-123,"West Carroll Parish",Louisiana,63.3,100,9.99,53.31
LA-125,"West Feliciana Parish",Louisiana,57.76,53,-2.05,59.81
LA-127,"Winn Parish",Louisiana,73.44,121,18.1,55.34
ME-001,"Androscoggin County",Maine,46.81,86,2.19,44.62
ME-003,"Aroostook County",Maine,42.31,96,4.31,38
ME-005,"Cumberland County",Maine,47.88,93,3.25,44.63
ME-007,"Franklin County",Maine,48.59,95,4.38,44.21
ME-009,"Hancock County",Maine,52.36,101,6.65,45.71
ME-011,"Kennebec County",Maine,45.88,89,2.97,42.91
ME-013,"Knox County",Maine,54.41,108,8.01,46.4
ME-015,"Lincoln County",Maine,50.31,100,5.69,44.62
ME-017,"Oxford County",Maine,47.32,92,3.53,43.79
ME-019,"Penobscot County",Maine,44.84,85,3.11,41.73
ME-021,"Piscataquis County",Maine,44.84,87,3.39,41.45
ME-023,"Sagadahoc County",Maine,48.87,95,4.37,44.5
ME-025,"Somerset County",Maine,44.72,93,3.48,41.24
ME-027,"Waldo County",Maine,50.33,101,5.57,44.76
ME-029,"Washington County",Maine,52.18,104,7.91,44.27
ME-031,"York County",Maine,53.23,110,8.73,44.5
MD-001,"Allegany County",Maryland,68.01,128,30.5,37.51
MD-003,"Anne Arundel County",Maryland,68.64,128,26.19,42.45
MD-005,"Baltimore County",Maryland,73.18,128,29.8,43.38
MD-009,"Calvert County",Maryland,69.06,128,26.1,42.96
MD-011,"Caroline County",Maryland,58.64,126,15.21,43.43
MD-013,"Carroll County",Maryland,69.81,128,27.43,42.38
MD-015,"Cecil County",Maryland,62.67,128,18.89,43.78
MD-017,"Charles County",Maryland,66.78,128,24.56,42.22
MD-019,"Dorchester County",Maryland,57.64,124,14.13,43.51
MD-021,"Frederick County",Maryland,67.9,128,26.05,41.85
MD-023,"Garrett County",Maryland,72.04,128,26.63,45.41
MD-025,"Harford County",Maryland,63.73,128,20,43.73
MD-027,"Howard County",Maryland,69.75,128,27.27,42.48
MD-029,"Kent County",Maryland,58,126,15.15,42.85
MD-031,"Montgomery County",Maryland,64.25,128,22.7,41.55
MD-033,"Prince George's County",Maryland,68.99,128,26.7,42.29
MD-035,"Queen Anne's County",Maryland,60.08,127,17.08,43
MD-037,"St. Mary's County",Maryland,68.16,128,25.73,42.43
MD-039,"Somerset County",Maryland,52.33,116,9.63,42.7
MD-041,"Talbot County",Maryland,58.84,126,15.39,43.45
MD-043,"Washington County",Maryland,66.03,128,26.89,39.14
MD-045,"Wicomico County",Maryland,54.04,118,10.37,43.67
MD-047,"Worcester County",Maryland,54.76,120,11.65,43.11
MD-510,"Baltimore City",Maryland,73.84,128,30.97,42.87
MD-511,"Washington, D.C.",Washington, D.C.,67.32,128,25.72,41.6
MA-001,"Barnstable County",Massachusetts,55.6,123,12.07,43.53
MA-003,"Berkshire County",Massachusetts,57.96,123,12.47,45.49
MA-005,"Bristol County",Massachusetts,63.96,128,19.37,44.59
MA-007,"Dukes County",Massachusetts,56.42,124,13.5,42.92
MA-009,"Essex County",Massachusetts,54.7,119,11.93,42.77
MA-011,"Franklin County",Massachusetts,63.12,127,18.12,45
MA-013,"Hampden County",Massachusetts,64.16,127,17.81,46.35
MA-015,"Hampshire County",Massachusetts,63.7,127,17.92,45.78
MA-017,"Middlesex County",Massachusetts,58.02,124,14.59,43.43
MA-019,"Nantucket County",Massachusetts,52.79,120,11.12,41.67
MA-021,"Norfolk County",Massachusetts,63.9,128,18.91,44.99
MA-023,"Plymouth County",Massachusetts,63.87,127,18.8,45.07
MA-025,"Suffolk County",Massachusetts,59.7,126,15.39,44.31
MA-027,"Worcester County",Massachusetts,62.74,127,18.24,44.5
MI-001,"Alcona County",Michigan,32.58,103,3.9,28.68
MI-003,"Alger County",Michigan,38.45,111,6.18,32.27
MI-005,"Allegan County",Michigan,43.65,121,9.41,34.24
MI-007,"Alpena County",Michigan,32.19,94,3.15,29.04
MI-009,"Antrim County",Michigan,34.79,91,3.22,31.57
MI-011,"Arenac County",Michigan,33.75,114,5.35,28.4
MI-013,"Baraga County",Michigan,36.46,96,4.16,32.3
MI-015,"Barry County",Michigan,42.57,122,9.37,33.2
MI-017,"Bay County",Michigan,32.39,99,3.42,28.97
MI-019,"Benzie County",Michigan,34.82,96,3.3,31.52
MI-021,"Berrien County",Michigan,46.72,125,10.22,36.5
MI-023,"Branch County",Michigan,45.4,126,10.94,34.46
MI-025,"Calhoun County",Michigan,41.36,119,7.63,33.73
MI-027,"Cass County",Michigan,48.59,126,12.62,35.97
MI-029,"Charlevoix County",Michigan,34.91,102,4.11,30.8
MI-031,"Cheboygan County",Michigan,30,68,1.23,28.77
MI-033,"Chippewa County",Michigan,30.98,46,-0.9,31.88
MI-035,"Clare County",Michigan,35.21,112,5.59,29.62
MI-037,"Clinton County",Michigan,35.88,104,5.09,30.79
MI-039,"Crawford County",Michigan,31.7,76,1.18,30.52
MI-041,"Delta County",Michigan,32.59,85,1.75,30.84
MI-043,"Dickinson County",Michigan,32.2,91,2.49,29.71
MI-045,"Eaton County",Michigan,39.62,117,7.79,31.83
MI-047,"Emmet County",Michigan,33.06,87,3.28,29.78
MI-049,"Genesee County",Michigan,34.83,101,4.74,30.09
MI-051,"Gladwin County",Michigan,35.85,119,6.95,28.9
MI-053,"Gogebic County",Michigan,38.79,110,6.05,32.74
MI-055,"Grand Traverse County",Michigan,32.22,82,1.71,30.51
MI-057,"Gratiot County",Michigan,36.6,117,6.49,30.11
MI-059,"Hillsdale County",Michigan,42.43,122,8.26,34.17
MI-061,"Houghton County",Michigan,33.15,89,2.7,30.45
MI-063,"Huron County",Michigan,32.51,93,2.84,29.67
MI-065,"Ingham County",Michigan,38.99,121,8.2,30.79
MI-067,"Ionia County",Michigan,39.08,113,7.32,31.76
MI-069,"Iosco County",Michigan,34.66,116,5.83,28.83
MI-071,"Iron County",Michigan,33.89,97,3.3,30.59
MI-073,"Isabella County",Michigan,37.79,121,8,29.79
MI-075,"Jackson County",Michigan,39.63,121,8.12,31.51
MI-077,"Kalamazoo County",Michigan,44.03,124,9.44,34.59
MI-079,"Kalkaska County",Michigan,33.16,82,1.8,31.36
MI-081,"Kent County",Michigan,41.75,123,8.83,32.92
MI-083,"Keweenaw County",Michigan,32.5,98,3.27,29.23
MI-085,"Lake County",Michigan,36.32,98,3.73,32.59
MI-087,"Lapeer County",Michigan,30.72,69,0.85,29.87
MI-089,"Leelanau County",Michigan,34,101,3.76,30.24
MI-091,"Lenawee County",Michigan,40.81,123,9.05,31.76
MI-093,"Livingston County",Michigan,38.59,118,8.06,30.53
MI-095,"Luce County",Michigan,33.8,87,1.81,31.99
MI-097,"Mackinac County",Michigan,32.63,86,2.02,30.61
MI-099,"Macomb County",Michigan,36.41,112,6.16,30.26
MI-101,"Manistee County",Michigan,35.71,102,4.09,31.62
MI-103,"Marquette County",Michigan,37.6,111,6.14,31.46
MI-105,"Mason County",Michigan,36.73,111,5.64,31.09
MI-107,"Mecosta County",Michigan,39.29,118,7.84,31.45
MI-109,"Menominee County",Michigan,31.32,84,1.35,29.97
MI-111,"Midland County",Michigan,35.3,114,6.11,29.19
MI-113,"Missaukee County",Michigan,31.7,82,1.81,29.89
MI-115,"Monroe County",Michigan,38.95,122,7.83,31.12
MI-117,"Montcalm County",Michigan,40.52,122,8.93,31.6
MI-119,"Montmorency County",Michigan,28.99,67,0.65,28.34
MI-121,"Muskegon County",Michigan,41,121,8.87,32.13
MI-123,"Newaygo County",Michigan,39.71,115,7.18,32.53
MI-125,"Oakland County",Michigan,35.98,106,5.3,30.68
MI-127,"Oceana County",Michigan,38.41,111,6.59,31.82
MI-129,"Ogemaw County",Michigan,35.94,120,7.07,28.87
MI-131,"Ontonagon County",Michigan,34.75,95,3.15,31.6
MI-133,"Osceola County",Michigan,34.44,95,3.39,31.05
MI-135,"Oscoda County",Michigan,32.18,98,3.4,28.78
MI-137,"Otsego County",Michigan,31.2,70,1.06,30.14
MI-139,"Ottawa County",Michigan,40.88,119,7.87,33.01
MI-141,"Presque Isle County",Michigan,30.49,74,1.6,28.89
MI-143,"Roscommon County",Michigan,33.92,109,4.33,29.59
MI-145,"Saginaw County",Michigan,33.75,100,4.24,29.51
MI-147,"St. Clair County",Michigan,35.03,102,4.41,30.62
MI-149,"St. Joseph County",Michigan,47.34,128,13.06,34.28
MI-151,"Sanilac County",Michigan,32.11,82,2.07,30.04
MI-153,"Schoolcraft County",Michigan,36.09,103,4.71,31.38
MI-155,"Shiawassee County",Michigan,36.51,110,6.47,30.04
MI-157,"Tuscola County",Michigan,30.93,78,1.43,29.5
MI-159,"Van Buren County",Michigan,46.3,126,10.83,35.47
MI-161,"Washtenaw County",Michigan,37.92,122,8.06,29.86
MI-163,"Wayne County",Michigan,40.16,125,9.52,30.64
MI-165,"Wexford County",Michigan,33.19,76,1.28,31.91
MN-001,"Aitkin County",Minnesota,32.45,108,5.46,26.99
MN-003,"Anoka County",Minnesota,28.34,55,-0.82,29.16
MN-005,"Becker County",Minnesota,23.67,59,-0.11,23.78
MN-007,"Beltrami County",Minnesota,21.84,42,-1.68,23.52
MN-009,"Benton County",Minnesota,28.14,72,1.45,26.69
MN-011,"Big Stone County",Minnesota,24.37,82,1.74,22.63
MN-013,"Blue Earth County",Minnesota,42.24,126,13.35,28.89
MN-015,"Brown County",Minnesota,41.81,127,13.97,27.84
MN-017,"Carlton County",Minnesota,33.17,106,5.21,27.96
MN-019,"Carver County",Minnesota,32.53,94,4.05,28.48
MN-021,"Cass County",Minnesota,26.54,68,0.95,25.59
MN-023,"Chippewa County",Minnesota,33.78,119,9.08,24.7
MN-025,"Chisago County",Minnesota,29.79,69,0.56,29.23
MN-027,"Clay County",Minnesota,23.4,87,1.6,21.8
MN-029,"Clearwater County",Minnesota,23.66,63,0.08,23.58
MN-031,"Cook County",Minnesota,29.95,75,0.71,29.24
MN-033,"Cottonwood County",Minnesota,43.43,128,16.59,26.84
MN-035,"Crow Wing County",Minnesota,29.05,92,3.28,25.77
MN-037,"Dakota County",Minnesota,32.98,90,3.69,29.29
MN-039,"Dodge County",Minnesota,40.63,121,10.35,30.28
MN-041,"Douglas County",Minnesota,26.2,80,1.36,24.84
MN-043,"Faribault County",Minnesota,43.39,126,13.79,29.6
MN-045,"Fillmore County",Minnesota,50.41,128,18.34,32.07
MN-047,"Freeborn County",Minnesota,45.34,126,14.5,30.84
MN-049,"Goodhue County",Minnesota,37.52,113,7.74,29.78
MN-051,"Grant County",Minnesota,25.59,88,2.1,23.49
MN-053,"Hennepin County",Minnesota,30.47,73,1.54,28.93
MN-055,"Houston County",Minnesota,52.15,128,19.89,32.26
MN-057,"Hubbard County",Minnesota,24.53,55,-0.69,25.22
MN-059,"Isanti County",Minnesota,30.12,77,1.34,28.78
MN-061,"Itasca County",Minnesota,26.62,67,1.22,25.4
MN-063,"Jackson County",Minnesota,46.74,128,19.32,27.42
MN-065,"Kanabec County",Minnesota,31.68,91,3.77,27.91
MN-067,"Kandiyohi County",Minnesota,32.19,110,6.84,25.35
MN-069,"Kittson County",Minnesota,17.4,27,-2.86,20.26
MN-071,"Koochiching County",Minnesota,24.83,47,-0.76,25.59
MN-073,"Lac qui Parle County",Minnesota,29.44,107,5.56,23.88
MN-075,"Lake County",Minnesota,30.83,84,2.23,28.6
MN-077,"Lake of the Woods County",Minnesota,18.58,16,-4.32,22.9
MN-079,"Le Sueur County",Minnesota,34.19,105,5.04,29.15
MN-081,"Lincoln County",Minnesota,36.5,125,11.94,24.56
