January - December 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
GA-205,"Mitchell County",Georgia,67.6,118,1.5,66.1
GA-207,"Monroe County",Georgia,64.3,117,1.9,62.4
GA-209,"Montgomery County",Georgia,66.5,111,1.3,65.2
GA-211,"Morgan County",Georgia,63.7,120,2.2,61.5
GA-213,"Murray County",Georgia,59.9,92,0.9,59
GA-215,"Muscogee County",Georgia,64.4,92,0.6,63.8
GA-217,"Newton County",Georgia,63.4,120,2.2,61.2
GA-219,"Oconee County",Georgia,63,115,1.8,61.2
GA-221,"Oglethorpe County",Georgia,63,116,1.9,61.1
GA-223,"Paulding County",Georgia,61.3,110,1.5,59.8
GA-225,"Peach County",Georgia,65.2,114,1.7,63.6
GA-227,"Pickens County",Georgia,59.1,85,0.7,58.4
GA-229,"Pierce County",Georgia,67.6,114,1.4,66.1
GA-231,"Pike County",Georgia,63.7,118,1.8,61.9
GA-233,"Polk County",Georgia,61.6,111,1.6,60
GA-235,"Pulaski County",Georgia,66.1,113,1.5,64.6
GA-237,"Putnam County",Georgia,64.3,119,2,62.3
GA-239,"Quitman County",Georgia,65.4,94,0.5,64.8
GA-241,"Rabun County",Georgia,57.3,102,1.1,56.2
GA-243,"Randolph County",Georgia,65.9,109,1.2,64.8
GA-245,"Richmond County",Georgia,64.9,110,1.6,63.3
GA-247,"Rockdale County",Georgia,63.1,119,2,61
GA-249,"Schley County",Georgia,65.3,114,1.4,63.8
GA-251,"Screven County",Georgia,66.1,118,1.9,64.1
GA-253,"Seminole County",Georgia,67.6,106,0.9,66.7
GA-255,"Spalding County",Georgia,63.9,119,2,61.9
GA-257,"Stephens County",Georgia,61.1,92,0.9,60.2
GA-259,"Stewart County",Georgia,64.9,95,0.7,64.2
GA-261,"Sumter County",Georgia,66.3,118,1.9,64.5
GA-263,"Talbot County",Georgia,63.7,105,1,62.7
GA-265,"Taliaferro County",Georgia,63.5,116,1.7,61.9
GA-267,"Tattnall County",Georgia,67.3,113,1.5,65.8
GA-269,"Taylor County",Georgia,64.5,112,1.2,63.3
GA-271,"Telfair County",Georgia,66.6,108,1.3,65.3
GA-273,"Terrell County",Georgia,66.7,117,1.7,65
GA-275,"Thomas County",Georgia,67.6,114,1.4,66.2
GA-277,"Tift County",Georgia,66.4,107,1.2,65.2
GA-279,"Toombs County",Georgia,66.9,112,1.4,65.5
GA-281,"Towns County",Georgia,56.5,109,1.4,55.2
GA-283,"Treutlen County",Georgia,66,108,1.2,64.8
GA-285,"Troup County",Georgia,63,108,1.3,61.6
GA-287,"Turner County",Georgia,66.4,115,1.7,64.7
GA-289,"Twiggs County",Georgia,65.5,114,1.5,64
GA-291,"Union County",Georgia,56.6,103,1.1,55.4
GA-293,"Upson County",Georgia,63.9,113,1.4,62.5
GA-295,"Walker County",Georgia,60.2,102,1.1,59
GA-297,"Walton County",Georgia,62.8,119,2,60.8
GA-299,"Ware County",Georgia,67.8,111,1.4,66.4
GA-301,"Warren County",Georgia,63.7,109,1.4,62.3
GA-303,"Washington County",Georgia,64.9,111,1.2,63.6
GA-305,"Wayne County",Georgia,67.7,117,1.5,66.2
GA-307,"Webster County",Georgia,65.4,111,1.3,64.2
GA-309,"Wheeler County",Georgia,66.4,109,1.2,65.2
GA-311,"White County",Georgia,58.9,113,1.4,57.5
GA-313,"Whitfield County",Georgia,60.7,104,1.2,59.4
GA-315,"Wilcox County",Georgia,66.4,115,1.6,64.7
GA-317,"Wilkes County",Georgia,63.3,117,1.8,61.6
GA-319,"Wilkinson County",Georgia,65.4,113,1.4,64
GA-321,"Worth County",Georgia,66.9,118,1.7,65.2
ID-001,"Ada County",Idaho,51.3,70,0.3,51
ID-003,"Adams County",Idaho,43.6,86,0.7,42.9
ID-005,"Bannock County",Idaho,44.8,85,0.8,44
ID-007,"Bear Lake County",Idaho,40.4,89,1.1,39.3
ID-009,"Benewah County",Idaho,46.1,103,1.4,44.7
ID-011,"Bingham County",Idaho,43.6,67,0.2,43.4
ID-013,"Blaine County",Idaho,41.8,83,0.7,41.1
ID-015,"Boise County",Idaho,43.6,94,0.9,42.7
ID-017,"Bonner County",Idaho,43.7,99,1.1,42.6
ID-019,"Bonneville County",Idaho,41.4,78,0.5,40.9
ID-021,"Boundary County",Idaho,41.5,95,1.3,40.2
ID-023,"Butte County",Idaho,40.4,47,-0.2,40.6
ID-025,"Camas County",Idaho,42,109,1.9,40.2
ID-027,"Canyon County",Idaho,51.6,74,0.4,51.2
ID-029,"Caribou County",Idaho,41.4,79,0.5,40.9
ID-031,"Cassia County",Idaho,45.9,86,0.8,45.1
ID-033,"Clark County",Idaho,39.5,79,0.5,39
ID-035,"Clearwater County",Idaho,44.2,99,1.1,43
ID-037,"Custer County",Idaho,38.5,100,1.4,37.1
ID-039,"Elmore County",Idaho,47.2,101,1.2,46
ID-041,"Franklin County",Idaho,44.2,95,1.3,43
ID-043,"Fremont County",Idaho,39,78,0.5,38.5
ID-045,"Gem County",Idaho,48.5,58,0.1,48.4
ID-047,"Gooding County",Idaho,49,107,1.5,47.5
ID-049,"Idaho County",Idaho,41.8,91,1,40.9
ID-051,"Jefferson County",Idaho,42.4,68,0.3,42.1
ID-053,"Jerome County",Idaho,48.5,86,1,47.5
ID-055,"Kootenai County",Idaho,45.8,101,1.2,44.6
ID-057,"Latah County",Idaho,46.5,96,1.1,45.4
ID-059,"Lemhi County",Idaho,39.4,94,1.2,38.2
ID-061,"Lewis County",Idaho,45.8,95,0.9,44.9
ID-063,"Lincoln County",Idaho,46,82,0.8,45.2
ID-065,"Madison County",Idaho,42.2,85,0.7,41.4
ID-067,"Minidoka County",Idaho,45.6,69,0.4,45.2
ID-069,"Nez Perce County",Idaho,49,97,1.1,48
ID-071,"Oneida County",Idaho,45.6,81,0.7,44.9
ID-073,"Owyhee County",Idaho,47.4,81,0.6,46.8
ID-075,"Payette County",Idaho,51,80,0.6,50.4
ID-077,"Power County",Idaho,44.6,45,-0.2,44.8
ID-079,"Shoshone County",Idaho,42.9,94,1.1,41.8
ID-081,"Teton County",Idaho,38.7,54,0.1,38.6
ID-083,"Twin Falls County",Idaho,47.3,79,0.5,46.8
ID-085,"Valley County",Idaho,39.5,102,1.3,38.2
ID-087,"Washington County",Idaho,47.9,84,0.7,47.2
IL-001,"Adams County",Illinois,52.2,54,-0.2,52.4
IL-003,"Alexander County",Illinois,57.7,90,0.9,56.8
IL-005,"Bond County",Illinois,54.3,74,0.3,54
IL-007,"Boone County",Illinois,48.1,90,0.8,47.2
IL-009,"Brown County",Illinois,51.7,47,-0.5,52.1
IL-011,"Bureau County",Illinois,49.2,74,0.3,48.9
IL-013,"Calhoun County",Illinois,54.2,78,0.4,53.8
IL-015,"Carroll County",Illinois,48,86,0.6,47.3
IL-017,"Cass County",Illinois,51.9,51,-0.4,52.2
IL-019,"Champaign County",Illinois,51.4,81,0.5,50.9
IL-021,"Christian County",Illinois,52.6,63,0.2,52.5
IL-023,"Clark County",Illinois,53.5,87,0.8,52.7
IL-025,"Clay County",Illinois,54.7,87,0.8,53.9
IL-027,"Clinton County",Illinois,55,74,0.4,54.6
IL-029,"Coles County",Illinois,52.8,83,0.6,52.2
IL-031,"Cook County",Illinois,50.1,98,1.2,48.8
IL-033,"Crawford County",Illinois,54.2,80,0.6,53.6
IL-035,"Cumberland County",Illinois,53.4,82,0.5,52.8
IL-037,"DeKalb County",Illinois,48.1,70,0.3,47.8
IL-039,"De Witt County",Illinois,51.6,85,0.8,50.8
IL-041,"Douglas County",Illinois,52.4,87,0.8,51.6
IL-043,"DuPage County",Illinois,49.6,96,1.1,48.5
IL-045,"Edgar County",Illinois,52.4,80,0.6,51.9
IL-047,"Edwards County",Illinois,55.4,79,0.5,54.9
IL-049,"Effingham County",Illinois,53.5,74,0.4,53.1
IL-051,"Fayette County",Illinois,53.7,70,0.2,53.5
IL-053,"Ford County",Illinois,50.5,75,0.5,50.1
IL-055,"Franklin County",Illinois,55.8,78,0.5,55.2
IL-057,"Fulton County",Illinois,51.4,69,0.1,51.3
IL-059,"Gallatin County",Illinois,56.6,79,0.4,56.1
IL-061,"Greene County",Illinois,53.4,55,-0.1,53.5
IL-063,"Grundy County",Illinois,50,83,0.7,49.3
IL-065,"Hamilton County",Illinois,55.9,82,0.7,55.2
IL-067,"Hancock County",Illinois,51.4,52,-0.3,51.7
IL-069,"Hardin County",Illinois,56.9,79,0.6,56.3
IL-071,"Henderson County",Illinois,50.4,54,-0.2,50.6
IL-073,"Henry County",Illinois,49.3,67,0.2,49.1
IL-075,"Iroquois County",Illinois,50.4,71,0.4,50
IL-077,"Jackson County",Illinois,55.7,71,0.3,55.4
IL-079,"Jasper County",Illinois,54.1,85,0.7,53.5
IL-081,"Jefferson County",Illinois,55.6,89,0.7,54.8
IL-083,"Jersey County",Illinois,54.4,77,0.4,54
IL-085,"Jo Daviess County",Illinois,47.1,73,0.3,46.8
IL-087,"Johnson County",Illinois,56.5,74,0.5,56
IL-089,"Kane County",Illinois,48.6,83,0.7,48
IL-091,"Kankakee County",Illinois,50.1,80,0.5,49.6
IL-093,"Kendall County",Illinois,49.4,76,0.5,48.9
IL-095,"Knox County",Illinois,49.8,59,-0.1,49.9
IL-097,"Lake County",Illinois,48.9,100,1.3,47.6
IL-099,"LaSalle County",Illinois,49.6,80,0.5,49.1
IL-101,"Lawrence County",Illinois,54.6,73,0.2,54.4
IL-103,"Lee County",Illinois,48.5,79,0.4,48.1
IL-105,"Livingston County",Illinois,50.7,94,1.1,49.6
IL-107,"Logan County",Illinois,51.9,68,0.3,51.6
IL-109,"McDonough County",Illinois,50.7,51,-0.4,51.1
IL-111,"McHenry County",Illinois,48,91,0.9,47.1
IL-113,"McLean County",Illinois,51.2,97,1.2,50
IL-115,"Macon County",Illinois,52.2,80,0.5,51.7
IL-117,"Macoupin County",Illinois,53.4,70,0.3,53.2
IL-119,"Madison County",Illinois,54.6,61,-0,54.6
IL-121,"Marion County",Illinois,54.7,83,0.5,54.1
IL-123,"Marshall County",Illinois,50.5,86,0.7,49.8
IL-125,"Mason County",Illinois,52.1,69,0.1,52
IL-127,"Massac County",Illinois,57.7,85,0.9,56.8
IL-129,"Menard County",Illinois,51.9,57,-0.2,52.1
IL-131,"Mercer County",Illinois,49.9,68,0.1,49.8
IL-133,"Monroe County",Illinois,56.1,84,0.7,55.4
IL-135,"Montgomery County",Illinois,53.2,69,0.2,53
IL-137,"Morgan County",Illinois,52.2,55,-0.2,52.3
IL-139,"Moultrie County",Illinois,52.4,75,0.4,52
IL-141,"Ogle County",Illinois,48.3,88,0.7,47.6
IL-143,"Peoria County",Illinois,51.3,90,1,50.4
IL-145,"Perry County",Illinois,55.6,81,0.5,55
IL-147,"Piatt County",Illinois,51.9,87,0.8,51.1
IL-149,"Pike County",Illinois,52.7,50,-0.2,52.9
IL-151,"Pope County",Illinois,56.8,77,0.5,56.2
IL-153,"Pulaski County",Illinois,57.7,88,0.9,56.8
IL-155,"Putnam County",Illinois,50.1,78,0.3,49.8
IL-157,"Randolph County",Illinois,55.5,74,0.2,55.2
IL-159,"Richland County",Illinois,54.7,77,0.5,54.2
IL-161,"Rock Island County",Illinois,49.9,85,0.6,49.3
IL-163,"St. Clair County",Illinois,55.2,61,0,55.2
IL-165,"Saline County",Illinois,56.1,74,0.4,55.8
IL-167,"Sangamon County",Illinois,52.3,58,-0,52.3
IL-169,"Schuyler County",Illinois,51.5,49,-0.4,51.9
IL-171,"Scott County",Illinois,52.5,48,-0.4,52.9
IL-173,"Shelby County",Illinois,52.6,58,0,52.6
IL-175,"Stark County",Illinois,49.6,68,0.2,49.4
IL-177,"Stephenson County",Illinois,47.4,84,0.6,46.7
IL-179,"Tazewell County",Illinois,51.8,90,1,50.8
IL-181,"Union County",Illinois,56.4,79,0.6,55.8
IL-183,"Vermilion County",Illinois,51.2,62,0.1,51.1
IL-185,"Wabash County",Illinois,55.3,74,0.4,54.9
IL-187,"Warren County",Illinois,49.7,49,-0.4,50.1
IL-189,"Washington County",Illinois,55.1,72,0.4,54.8
IL-191,"Wayne County",Illinois,55.5,88,0.8,54.7
IL-193,"White County",Illinois,56.2,78,0.6,55.6
IL-195,"Whiteside County",Illinois,49.1,83,0.7,48.4
IL-197,"Will County",Illinois,49.8,78,0.5,49.3
IL-199,"Williamson County",Illinois,55.6,71,0.2,55.4
IL-201,"Winnebago County",Illinois,48.2,90,0.9,47.4
IL-203,"Woodford County",Illinois,51,96,1.2,49.7
IN-001,"Adams County",Indiana,51,104,1.4,49.5
IN-003,"Allen County",Indiana,50.4,93,1.2,49.3
IN-005,"Bartholomew County",Indiana,54.1,93,1.2,52.9
IN-007,"Benton County",Indiana,50.5,86,0.7,49.8
IN-009,"Blackford County",Indiana,51.5,95,1.2,50.4
IN-011,"Boone County",Indiana,51.4,96,1.3,50.2
IN-013,"Brown County",Indiana,53.1,88,0.9,52.2
IN-015,"Carroll County",Indiana,50.8,84,0.7,50.2
IN-017,"Cass County",Indiana,50.3,79,0.6,49.8
IN-019,"Clark County",Indiana,55.7,98,1.4,54.3
IN-021,"Clay County",Indiana,53.3,94,1.1,52.2
IN-023,"Clinton County",Indiana,50.9,85,0.8,50.1
IN-025,"Crawford County",Indiana,54.3,57,-0.1,54.4
IN-027,"Daviess County",Indiana,54.5,87,0.8,53.6
IN-029,"Dearborn County",Indiana,54.1,100,1.3,52.7
IN-031,"Decatur County",Indiana,53.2,89,0.9,52.3
IN-033,"DeKalb County",Indiana,49.7,98,1.3,48.5
IN-035,"Delaware County",Indiana,52.3,107,1.7,50.6
IN-037,"Dubois County",Indiana,54.4,70,0.1,54.2
IN-039,"Elkhart County",Indiana,49.7,101,1.5,48.1
IN-041,"Fayette County",Indiana,51.8,82,0.7,51.1
IN-043,"Floyd County",Indiana,56,106,1.5,54.5
IN-045,"Fountain County",Indiana,51.2,73,0.3,50.9
IN-047,"Franklin County",Indiana,52.7,84,0.8,51.9
IN-049,"Fulton County",Indiana,49.9,91,1,48.9
IN-051,"Gibson County",Indiana,55.8,83,0.7,55
IN-053,"Grant County",Indiana,51.4,92,0.9,50.4
IN-055,"Greene County",Indiana,53.5,89,1,52.5
IN-057,"Hamilton County",Indiana,51.7,89,0.9,50.8
IN-059,"Hancock County",Indiana,52.3,90,1,51.3
IN-061,"Harrison County",Indiana,55.7,91,1.1,54.6
IN-063,"Hendricks County",Indiana,52.1,92,1.1,50.9
IN-065,"Henry County",Indiana,51.5,96,1.1,50.4
IN-067,"Howard County",Indiana,50.8,81,0.6,50.2
IN-069,"Huntington County",Indiana,50.4,82,0.6,49.8
IN-071,"Jackson County",Indiana,54.5,96,1.2,53.3
IN-073,"Jasper County",Indiana,49.9,77,0.5,49.4
IN-075,"Jay County",Indiana,51.2,96,1.2,50
IN-077,"Jefferson County",Indiana,55,99,1.4,53.6
IN-079,"Jennings County",Indiana,54.4,94,1.2,53.3
IN-081,"Johnson County",Indiana,53,94,1.1,51.8
IN-083,"Knox County",Indiana,54.8,80,0.7,54.2
IN-085,"Kosciusko County",Indiana,49.9,97,1.2,48.7
IN-087,"LaGrange County",Indiana,49.4,101,1.4,48
IN-089,"Lake County",Indiana,49.7,84,0.6,49.1
IN-091,"LaPorte County",Indiana,49.6,91,0.9,48.7
IN-093,"Lawrence County",Indiana,53.4,79,0.5,52.9
IN-095,"Madison County",Indiana,52.2,100,1.4,50.8
IN-097,"Marion County",Indiana,52.6,92,1.1,51.5
IN-099,"Marshall County",Indiana,49.7,100,1.4,48.3
IN-101,"Martin County",Indiana,53.9,82,0.6,53.2
IN-103,"Miami County",Indiana,50.6,83,0.7,49.9
IN-105,"Monroe County",Indiana,52.5,74,0.5,52
IN-107,"Montgomery County",Indiana,51.2,88,0.8,50.4
IN-109,"Morgan County",Indiana,52.5,81,0.7,51.9
IN-111,"Newton County",Indiana,50.1,78,0.5,49.6
IN-113,"Noble County",Indiana,49.5,98,1.2,48.3
IN-115,"Ohio County",Indiana,54.9,105,1.6,53.3
IN-117,"Orange County",Indiana,53.7,67,0.2,53.5
IN-119,"Owen County",Indiana,52.7,83,0.7,52
IN-121,"Parke County",Indiana,51.9,75,0.3,51.6
IN-123,"Perry County",Indiana,54.7,37,-0.6,55.3
IN-125,"Pike County",Indiana,55.1,84,0.7,54.4
IN-127,"Porter County",Indiana,49.6,86,0.8,48.8
IN-129,"Posey County",Indiana,56.5,79,0.5,56
IN-131,"Pulaski County",Indiana,49.6,82,0.5,49.1
IN-133,"Putnam County",Indiana,51.8,83,0.6,51.2
IN-135,"Randolph County",Indiana,51.2,101,1.3,49.9
IN-137,"Ripley County",Indiana,53.5,92,1.1,52.4
IN-139,"Rush County",Indiana,52.4,92,1,51.4
IN-141,"St. Joseph County",Indiana,49.7,101,1.5,48.2
IN-143,"Scott County",Indiana,55.2,101,1.5,53.7
IN-145,"Shelby County",Indiana,53.4,98,1.2,52.2
IN-147,"Spencer County",Indiana,55.5,52,-0.1,55.7
IN-149,"Starke County",Indiana,49.7,91,0.9,48.8
IN-151,"Steuben County",Indiana,49,100,1.3,47.7
IN-153,"Sullivan County",Indiana,54.3,95,1.2,53.1
IN-155,"Switzerland County",Indiana,55.3,106,1.7,53.6
IN-157,"Tippecanoe County",Indiana,51.2,92,0.8,50.4
IN-159,"Tipton County",Indiana,51.1,83,0.8,50.3
IN-161,"Union County",Indiana,51.7,79,0.6,51.1
IN-163,"Vanderburgh County",Indiana,56.5,79,0.6,55.9
IN-165,"Vermillion County",Indiana,52,69,0.2,51.8
IN-167,"Vigo County",Indiana,53.7,95,1.2,52.5
IN-169,"Wabash County",Indiana,50.5,81,0.6,49.9
IN-171,"Warren County",Indiana,50.9,74,0.4,50.5
IN-173,"Warrick County",Indiana,55.9,78,0.6,55.3
IN-175,"Washington County",Indiana,54.4,92,1.1,53.3
IN-177,"Wayne County",Indiana,51,81,0.7,50.3
IN-179,"Wells County",Indiana,50.9,94,1.1,49.8
IN-181,"White County",Indiana,50.4,85,0.6,49.7
IN-183,"Whitley County",Indiana,49.7,86,0.7,49
IA-001,"Adair County",Iowa,48.4,61,-0,48.5
IA-003,"Adams County",Iowa,49.3,72,0.3,49
IA-005,"Allamakee County",Iowa,44.8,39,-0.6,45.3
IA-007,"Appanoose County",Iowa,49.9,48,-0.4,50.3
IA-009,"Audubon County",Iowa,47.7,68,0.1,47.6
IA-011,"Benton County",Iowa,46.8,45,-0.4,47.3
IA-013,"Black Hawk County",Iowa,46.7,69,0.1,46.6
IA-015,"Boone County",Iowa,47.8,68,0.1,47.7
IA-017,"Bremer County",Iowa,45.6,60,-0.1,45.6
IA-019,"Buchanan County",Iowa,45.7,46,-0.4,46.1
IA-021,"Buena Vista County",Iowa,46.2,69,0.3,45.9
IA-023,"Butler County",Iowa,45.7,52,-0.3,46
IA-025,"Calhoun County",Iowa,46.9,60,0,46.9
IA-027,"Carroll County",Iowa,47.6,79,0.5,47.1
IA-029,"Cass County",Iowa,48.7,59,0,48.7
IA-031,"Cedar County",Iowa,48.1,52,-0.3,48.3
IA-033,"Cerro Gordo County",Iowa,44.7,54,-0.2,45
IA-035,"Cherokee County",Iowa,46.5,76,0.4,46
IA-037,"Chickasaw County",Iowa,44.6,57,-0.2,44.8
IA-039,"Clarke County",Iowa,50,84,0.4,49.5
IA-041,"Clay County",Iowa,45.7,79,0.6,45.1
IA-043,"Clayton County",Iowa,45.2,36,-0.7,46
IA-045,"Clinton County",Iowa,49,88,0.6,48.4
IA-047,"Crawford County",Iowa,48.2,97,1,47.2
IA-049,"Dallas County",Iowa,48.8,58,-0.1,48.8
IA-051,"Davis County",Iowa,50.1,50,-0.4,50.5
IA-053,"Decatur County",Iowa,50.5,82,0.5,50
IA-055,"Delaware County",Iowa,45.6,49,-0.4,46
IA-057,"Des Moines County",Iowa,50.1,47,-0.4,50.5
IA-059,"Dickinson County",Iowa,44.8,72,0.4,44.5
IA-061,"Dubuque County",Iowa,46.4,50,-0.3,46.7
IA-063,"Emmet County",Iowa,44.6,64,0.1,44.5
IA-065,"Fayette County",Iowa,44.5,40,-0.7,45.2
IA-067,"Floyd County",Iowa,44.9,47,-0.4,45.3
IA-069,"Franklin County",Iowa,45.4,56,-0.1,45.5
IA-071,"Fremont County",Iowa,51.1,71,0.2,50.9
IA-073,"Greene County",Iowa,47.6,58,-0.1,47.7
IA-075,"Grundy County",Iowa,46.4,57,-0.2,46.6
IA-077,"Guthrie County",Iowa,48,55,-0.1,48.2
IA-079,"Hamilton County",Iowa,46.1,44,-0.5,46.7
IA-081,"Hancock County",Iowa,44.5,44,-0.6,45.1
IA-083,"Hardin County",Iowa,46.3,56,-0.1,46.4
IA-085,"Harrison County",Iowa,49.7,93,0.9,48.8
IA-087,"Henry County",Iowa,49.5,35,-0.8,50.3
IA-089,"Howard County",Iowa,43.6,59,-0.2,43.7
IA-091,"Humboldt County",Iowa,45.8,44,-0.5,46.4
IA-093,"Ida County",Iowa,47.3,86,0.6,46.7
IA-095,"Iowa County",Iowa,48.1,58,-0.1,48.2
IA-097,"Jackson County",Iowa,47.9,72,0.2,47.6
IA-099,"Jasper County",Iowa,48.5,57,-0.1,48.6
IA-101,"Jefferson County",Iowa,49.2,37,-0.8,50
IA-103,"Johnson County",Iowa,48.2,50,-0.3,48.5
IA-105,"Jones County",Iowa,47.4,70,0.2,47.2
IA-107,"Keokuk County",Iowa,49,57,-0,49
IA-109,"Kossuth County",Iowa,44.9,51,-0.3,45.2
IA-111,"Lee County",Iowa,50.8,42,-0.6,51.4
IA-113,"Linn County",Iowa,47.3,61,0,47.2
IA-115,"Louisa County",Iowa,49.9,61,0,49.9
IA-117,"Lucas County",Iowa,49.7,55,-0.1,49.8
IA-119,"Lyon County",Iowa,45.6,77,0.4,45.1
IA-121,"Madison County",Iowa,49.2,59,-0.1,49.2
IA-123,"Mahaska County",Iowa,49.2,55,-0.2,49.3
IA-125,"Marion County",Iowa,49,36,-0.8,49.8
IA-127,"Marshall County",Iowa,47.4,60,-0.1,47.5
IA-129,"Mills County",Iowa,50.4,68,0.1,50.3
IA-131,"Mitchell County",Iowa,44.2,57,-0.2,44.3
IA-133,"Monona County",Iowa,48.9,91,0.9,48
IA-135,"Monroe County",Iowa,49.7,47,-0.4,50.1
IA-137,"Montgomery County",Iowa,49.7,68,0.1,49.7
IA-139,"Muscatine County",Iowa,49,50,-0.3,49.4
IA-141,"O'Brien County",Iowa,45.8,76,0.4,45.4
IA-143,"Osceola County",Iowa,45,74,0.4,44.6
IA-145,"Page County",Iowa,50.6,76,0.3,50.3
IA-147,"Palo Alto County",Iowa,45.2,56,-0.1,45.3
IA-149,"Plymouth County",Iowa,47.4,90,0.9,46.5
IA-151,"Pocahontas County",Iowa,45.8,44,-0.5,46.3
IA-153,"Polk County",Iowa,49,54,-0.1,49.2
IA-155,"Pottawattamie County",Iowa,49.7,76,0.3,49.4
IA-157,"Poweshiek County",Iowa,48.1,66,0.1,48
IA-159,"Ringgold County",Iowa,50,80,0.5,49.5
IA-161,"Sac County",Iowa,47.2,82,0.7,46.6
IA-163,"Scott County",Iowa,49.7,89,0.8,48.9
IA-165,"Shelby County",Iowa,48.4,80,0.4,48
IA-167,"Sioux County",Iowa,46.4,80,0.5,45.9
IA-169,"Story County",Iowa,47.8,67,0.1,47.7
IA-171,"Tama County",Iowa,47,54,-0.3,47.2
IA-173,"Taylor County",Iowa,50.1,83,0.5,49.5
IA-175,"Union County",Iowa,49.3,77,0.3,49
IA-177,"Van Buren County",Iowa,49.8,31,-1.1,50.8
IA-179,"Wapello County",Iowa,49.9,55,-0.2,50
IA-181,"Warren County",Iowa,49.6,47,-0.4,50
IA-183,"Washington County",Iowa,49,58,-0.2,49.2
IA-185,"Wayne County",Iowa,49.8,53,-0.2,50
IA-187,"Webster County",Iowa,46.4,48,-0.5,46.8
IA-189,"Winnebago County",Iowa,43.9,43,-0.7,44.6
IA-191,"Winneshiek County",Iowa,44.5,70,0.3,44.3
IA-193,"Woodbury County",Iowa,48,83,0.7,47.3
IA-195,"Worth County",Iowa,44.2,54,-0.2,44.4
IA-197,"Wright County",Iowa,45.3,46,-0.6,45.9
KS-001,"Allen County",Kansas,56,70,0,56
KS-003,"Anderson County",Kansas,55.4,72,0.1,55.3
KS-005,"Atchison County",Kansas,53.3,72,0.2,53
KS-007,"Barber County",Kansas,58.1,107,1.5,56.6
KS-009,"Barton County",Kansas,55,89,0.6,54.3
KS-011,"Bourbon County",Kansas,56.2,68,0.1,56.1
KS-013,"Brown County",Kansas,52.6,76,0.3,52.2
KS-015,"Butler County",Kansas,56.8,100,1.2,55.6
KS-017,"Chase County",Kansas,55,80,0.4,54.6
KS-019,"Chautauqua County",Kansas,58.2,96,0.8,57.4
KS-021,"Cherokee County",Kansas,58.5,99,1.1,57.5
KS-023,"Cheyenne County",Kansas,52.1,96,1.4,50.7
KS-025,"Clark County",Kansas,57.8,105,1.2,56.5
KS-027,"Clay County",Kansas,54.6,95,1,53.6
KS-029,"Cloud County",Kansas,54.5,100,1.3,53.2
KS-031,"Coffey County",Kansas,56,97,1,55
KS-033,"Comanche County",Kansas,58,107,1.6,56.4
KS-035,"Cowley County",Kansas,58.1,102,1.2,56.8
KS-037,"Crawford County",Kansas,57.4,93,0.7,56.7
KS-039,"Decatur County",Kansas,52.6,96,1.2,51.3
KS-041,"Dickinson County",Kansas,55.8,102,1.5,54.3
KS-043,"Doniphan County",Kansas,52.5,46,-0.4,53
KS-045,"Douglas County",Kansas,55.2,91,0.7,54.4
KS-047,"Edwards County",Kansas,56.4,108,1.6,54.8
KS-049,"Elk County",Kansas,57.2,95,0.7,56.4
KS-051,"Ellis County",Kansas,54.5,93,1,53.5
KS-053,"Ellsworth County",Kansas,55.7,103,1.2,54.4
KS-055,"Finney County",Kansas,54.9,102,1.5,53.4
KS-057,"Ford County",Kansas,56.3,105,1.6,54.7
KS-059,"Franklin County",Kansas,55.4,85,0.6,54.8
KS-061,"Geary County",Kansas,55.2,99,1.2,54
KS-063,"Gove County",Kansas,53.7,90,1,52.7
KS-065,"Graham County",Kansas,53.8,92,1.1,52.7
KS-067,"Grant County",Kansas,55.2,88,0.8,54.4
KS-069,"Gray County",Kansas,55.6,104,1.4,54.2
KS-071,"Greeley County",Kansas,52.7,88,0.9,51.8
KS-073,"Greenwood County",Kansas,56.3,94,0.9,55.5
KS-075,"Hamilton County",Kansas,54.4,92,1,53.5
KS-077,"Harper County",Kansas,58.3,101,1.2,57.1
KS-079,"Harvey County",Kansas,56.8,103,1.4,55.4
KS-081,"Haskell County",Kansas,55.3,94,1,54.3
KS-083,"Hodgeman County",Kansas,56,105,1.6,54.5
KS-085,"Jackson County",Kansas,53.4,83,0.5,52.9
KS-087,"Jefferson County",Kansas,54.4,88,0.7,53.6
KS-089,"Jewell County",Kansas,53.2,98,1.2,52
KS-091,"Johnson County",Kansas,55.3,97,1.1,54.2
KS-093,"Kearny County",Kansas,54.7,97,1.3,53.4
KS-095,"Kingman County",Kansas,57.1,95,0.9,56.1
KS-097,"Kiowa County",Kansas,57,113,1.7,55.4
KS-099,"Labette County",Kansas,58.1,89,0.5,57.6
KS-101,"Lane County",Kansas,54.2,95,1.3,52.9
KS-103,"Leavenworth County",Kansas,54.9,94,1.1,53.9
KS-105,"Lincoln County",Kansas,55.1,98,1.3,53.8
KS-107,"Linn County",Kansas,55.6,70,0.1,55.5
KS-109,"Logan County",Kansas,53.6,97,1.3,52.2
KS-111,"Lyon County",Kansas,55.6,98,1.2,54.4
KS-113,"McPherson County",Kansas,56.1,99,1.4,54.7
KS-115,"Marion County",Kansas,55.6,92,1,54.6
